lon,lat,date,ID,absorbing_aerosol_index
105.74186706542969,21.04974937438965,2022-01-01,19,0.08403766860157405
105.74186706542969,21.04974937438965,2022-01-02,19,-0.14264972507942544
105.74186706542969,21.04974937438965,2022-01-03,19,-1.3216105030600493
105.74186706542969,21.04974937438965,2022-01-04,19,-0.4536589086052226
105.74186706542969,21.04974937438965,2022-01-05,19,-1.4937497377384008
105.74186706542969,21.04974937438965,2022-01-06,19,0.4267524480816382
105.74186706542969,21.04974937438965,2022-01-07,19,0.7640298923007994
105.74186706542969,21.04974937438965,2022-01-08,19,-0.3462901115414786
105.74186706542969,21.04974937438965,2022-01-09,19,-0.8336303830140304
105.74186706542969,21.04974937438965,2022-01-10,19,-0.4156012833115205
105.74186706542969,21.04974937438965,2022-01-11,19,0.29501971602416927
105.74186706542969,21.04974937438965,2022-01-12,19,0.4763650000091661
105.74186706542969,21.04974937438965,2022-01-13,19,-0.27282762527444593
105.74186706542969,21.04974937438965,2022-01-14,19,-0.6670626401896055
105.74186706542969,21.04974937438965,2022-01-15,19,-0.3943738341328413
105.74186706542969,21.04974937438965,2022-01-16,19,
105.74186706542969,21.04974937438965,2022-01-17,19,0.24762425904532645
105.74186706542969,21.04974937438965,2022-01-18,19,-0.27867281727928983
105.74186706542969,21.04974937438965,2022-01-19,19,-1.0360244744851461
105.74186706542969,21.04974937438965,2022-01-20,19,-0.9838280677787755
105.74186706542969,21.04974937438965,2022-01-21,19,-0.9167160987846872
105.74186706542969,21.04974937438965,2022-01-22,19,0.7579820752137962
105.74186706542969,21.04974937438965,2022-01-23,19,0.531042695045058
105.74186706542969,21.04974937438965,2022-01-24,19,-0.41897216439214535
105.74186706542969,21.04974937438965,2022-01-25,19,-0.9540809948892648
105.74186706542969,21.04974937438965,2022-01-26,19,-1.9923418760284182
105.74186706542969,21.04974937438965,2022-01-27,19,-1.7612737417207365
105.74186706542969,21.04974937438965,2022-01-28,19,0.3662129938599598
105.74186706542969,21.04974937438965,2022-01-29,19,0.1896615318643561
105.74186706542969,21.04974937438965,2022-01-30,19,-0.7084103822702618
105.74186706542969,21.04974937438965,2022-01-31,19,-1.2126322984686
105.74186706542969,21.04974937438965,2022-02-01,19,-0.4217249598645987
105.74186706542969,21.04974937438965,2022-02-02,19,0.17005650400719277
105.74186706542969,21.04974937438965,2022-02-03,19,-0.9513944159827793
105.74186706542969,21.04974937438965,2022-02-04,19,-0.843499165312285
105.74186706542969,21.04974937438965,2022-02-05,19,-1.5422494411456507
105.74186706542969,21.04974937438965,2022-02-06,19,-1.0609668997837869
105.74186706542969,21.04974937438965,2022-02-07,19,0.8572534322731977
105.74186706542969,21.04974937438965,2022-02-08,19,0.07360461354249949
105.74186706542969,21.04974937438965,2022-02-09,19,-0.052642516791779566
105.74186706542969,21.04974937438965,2022-02-10,19,-0.49184128642043945
105.74186706542969,21.04974937438965,2022-02-11,19,0.25831517206605314
105.74186706542969,21.04974937438965,2022-02-12,19,-0.6279821133795508
105.74186706542969,21.04974937438965,2022-02-13,19,0.02752084336481351
105.74186706542969,21.04974937438965,2022-02-14,19,-0.41008288841726376
105.74186706542969,21.04974937438965,2022-02-15,19,-0.4571880609464681
105.74186706542969,21.04974937438965,2022-02-16,19,-1.0109823571685814
105.74186706542969,21.04974937438965,2022-02-17,19,-0.44795976241343427
105.74186706542969,21.04974937438965,2022-02-18,19,0.24627546966056735
105.74186706542969,21.04974937438965,2022-02-19,19,-0.057166002690747605
105.74186706542969,21.04974937438965,2022-02-20,19,-1.1280422210684582
105.74186706542969,21.04974937438965,2022-02-21,19,-1.1463394165030143
105.74186706542969,21.04974937438965,2022-02-22,19,-0.17918251454816228
105.74186706542969,21.04974937438965,2022-02-23,19,0.4884538650508895
105.74186706542969,21.04974937438965,2022-02-24,19,-0.09142140031846221
105.74186706542969,21.04974937438965,2022-02-25,19,-0.9411194920532534
105.74186706542969,21.04974937438965,2022-02-26,19,-1.100391387938597
105.74186706542969,21.04974937438965,2022-02-27,19,-0.9135946406888734
105.74186706542969,21.04974937438965,2022-02-28,19,-0.8791505098336055
105.74186706542969,21.04974937438965,2022-03-01,19,0.6682786345476673
105.74186706542969,21.04974937438965,2022-03-02,19,0.09747043251983688
105.74186706542969,21.04974937438965,2022-03-03,19,0.8370472788804217
105.74186706542969,21.04974937438965,2022-03-04,19,0.6683661937708423
105.74186706542969,21.04974937438965,2022-03-05,19,-0.3738283216950369
105.74186706542969,21.04974937438965,2022-03-06,19,1.034585714339405
105.74186706542969,21.04974937438965,2022-03-07,19,-0.24713081121425473
105.74186706542969,21.04974937438965,2022-03-08,19,-0.22450403889680526
105.74186706542969,21.04974937438965,2022-03-09,19,-0.6902825832361572
105.74186706542969,21.04974937438965,2022-03-10,19,0.34289096345983855
105.74186706542969,21.04974937438965,2022-03-11,19,0.41775881239614227
105.74186706542969,21.04974937438965,2022-03-12,19,0.4678264061494279
105.74186706542969,21.04974937438965,2022-03-13,19,0.12732913841814944
105.74186706542969,21.04974937438965,2022-03-14,19,0.3429480119975537
105.74186706542969,21.04974937438965,2022-03-15,19,-1.2857351303090583
