lon,lat,date,ID,absorbing_aerosol_index
105.74186706542969,21.04974937438965,2021-01-01,19,-1.7484258744697991
105.74186706542969,21.04974937438965,2021-01-02,19,-1.0183297395698254
105.74186706542969,21.04974937438965,2021-01-03,19,-1.0093554258338704
105.74186706542969,21.04974937438965,2021-01-04,19,-0.567196965217149
105.74186706542969,21.04974937438965,2021-01-05,19,-0.46807557344400225
105.74186706542969,21.04974937438965,2021-01-06,19,-1.255564332007385
105.74186706542969,21.04974937438965,2021-01-07,19,-0.9282961487762859
105.74186706542969,21.04974937438965,2021-01-08,19,-0.7622691392892629
105.74186706542969,21.04974937438965,2021-01-09,19,-0.84783148765498
105.74186706542969,21.04974937438965,2021-01-10,19,-0.8075598478310978
105.74186706542969,21.04974937438965,2021-01-11,19,-2.0562870502455923
105.74186706542969,21.04974937438965,2021-01-12,19,-1.5627775192248583
105.74186706542969,21.04974937438965,2021-01-13,19,-0.691115498542248
105.74186706542969,21.04974937438965,2021-01-14,19,-1.1960451602926485
105.74186706542969,21.04974937438965,2021-01-15,19,-0.3538874983784783
105.74186706542969,21.04974937438965,2021-01-16,19,-0.6724019548557774
105.74186706542969,21.04974937438965,2021-01-17,19,-0.5855311155314659
105.74186706542969,21.04974937438965,2021-01-18,19,-1.245625853537544
105.74186706542969,21.04974937438965,2021-01-19,19,-1.2711398925136932
105.74186706542969,21.04974937438965,2021-01-20,19,-0.7097413539880952
105.74186706542969,21.04974937438965,2021-01-21,19,-0.28940149076410393
105.74186706542969,21.04974937438965,2021-01-22,19,-1.1584074034212137
105.74186706542969,21.04974937438965,2021-01-23,19,-1.1318346261969343
105.74186706542969,21.04974937438965,2021-01-24,19,-0.5818727016444447
105.74186706542969,21.04974937438965,2021-01-25,19,0.3296748399731932
105.74186706542969,21.04974937438965,2021-01-26,19,-0.06717019528145332
105.74186706542969,21.04974937438965,2021-01-27,19,-0.7602173089975164
105.74186706542969,21.04974937438965,2021-01-28,19,-0.578405499457863
105.74186706542969,21.04974937438965,2021-01-29,19,-1.3339164257039182
105.74186706542969,21.04974937438965,2021-01-30,19,-0.7423650622362084
105.74186706542969,21.04974937438965,2021-01-31,19,-0.32269695401166604
105.74186706542969,21.04974937438965,2021-02-01,19,-0.3200535778374223
105.74186706542969,21.04974937438965,2021-02-02,19,-0.7784954072237229
105.74186706542969,21.04974937438965,2021-02-03,19,-2.0667536896995204
105.74186706542969,21.04974937438965,2021-02-04,19,-0.6993101062814179
105.74186706542969,21.04974937438965,2021-02-05,19,-1.4335787296284013
105.74186706542969,21.04974937438965,2021-02-06,19,-1.704489947896783
105.74186706542969,21.04974937438965,2021-02-07,19,-2.003625186468453
105.74186706542969,21.04974937438965,2021-02-08,19,-1.0285974740974053
105.74186706542969,21.04974937438965,2021-02-09,19,-1.4521224498737482
105.74186706542969,21.04974937438965,2021-02-10,19,-1.5505355596530295
105.74186706542969,21.04974937438965,2021-02-11,19,-1.5943744182574264
105.74186706542969,21.04974937438965,2021-02-12,19,-0.8555889725678463
105.74186706542969,21.04974937438965,2021-02-13,19,-1.7714836597428845
105.74186706542969,21.04974937438965,2021-02-14,19,-1.5920062419430585
105.74186706542969,21.04974937438965,2021-02-15,19,-0.4750832617279171
105.74186706542969,21.04974937438965,2021-02-16,19,-0.1505102515219471
105.74186706542969,21.04974937438965,2021-02-17,19,-1.6569760485755767
105.74186706542969,21.04974937438965,2021-02-18,19,-2.2501976490003246
105.74186706542969,21.04974937438965,2021-02-19,19,-0.6724135875696673
105.74186706542969,21.04974937438965,2021-02-20,19,-1.373324967984378
105.74186706542969,21.04974937438965,2021-02-21,19,-1.7562651634202644
105.74186706542969,21.04974937438965,2021-02-22,19,-0.5143888291153907
105.74186706542969,21.04974937438965,2021-02-23,19,-0.18993425830285443
105.74186706542969,21.04974937438965,2021-02-24,19,0.27303954958894466
105.74186706542969,21.04974937438965,2021-02-25,19,-0.21908956766111493
105.74186706542969,21.04974937438965,2021-02-26,19,-0.0031313486397242024
105.74186706542969,21.04974937438965,2021-02-27,19,-0.20075801014884587
105.74186706542969,21.04974937438965,2021-02-28,19,0.36844912171335165
105.74186706542969,21.04974937438965,2021-03-01,19,1.9525059874324804
105.74186706542969,21.04974937438965,2021-03-02,19,0.9970860163059786
105.74186706542969,21.04974937438965,2021-03-03,19,-0.25631496310214125
105.74186706542969,21.04974937438965,2021-03-04,19,0.19276303052887223
105.74186706542969,21.04974937438965,2021-03-05,19,0.36477699406509634
105.74186706542969,21.04974937438965,2021-03-06,19,1.3433393429749434
105.74186706542969,21.04974937438965,2021-03-07,19,0.14779692888248389
105.74186706542969,21.04974937438965,2021-03-08,19,1.1334978695128397
105.74186706542969,21.04974937438965,2021-03-09,19,0.9349952537482609
105.74186706542969,21.04974937438965,2021-03-10,19,-0.5913179499923843
105.74186706542969,21.04974937438965,2021-03-11,19,0.586814403533479
105.74186706542969,21.04974937438965,2021-03-12,19,-0.4382847845550942
105.74186706542969,21.04974937438965,2021-03-13,19,-0.5162509083743847
105.74186706542969,21.04974937438965,2021-03-14,19,-0.40323117375342465
105.74186706542969,21.04974937438965,2021-03-15,19,-0.2156817167995682
105.74186706542969,21.04974937438965,2021-03-16,19,1.2170521020879812
105.74186706542969,21.04974937438965,2021-03-17,19,1.490515232085022
105.74186706542969,21.04974937438965,2021-03-18,19,0.9447288513176243
105.74186706542969,21.04974937438965,2021-03-19,19,1.1122846603384902
105.74186706542969,21.04974937438965,2021-03-20,19,1.794062376020943
105.74186706542969,21.04974937438965,2021-03-21,19,0.2664712369439913
105.74186706542969,21.04974937438965,2021-03-22,19,-0.8105432391160381
105.74186706542969,21.04974937438965,2021-03-23,19,-0.5878208279605107
105.74186706542969,21.04974937438965,2021-03-24,19,0.4068940315766354
105.74186706542969,21.04974937438965,2021-03-25,19,0.8393616080277588
105.74186706542969,21.04974937438965,2021-03-26,19,0.7081230878824446
105.74186706542969,21.04974937438965,2021-03-27,19,1.6865285634981384
105.74186706542969,21.04974937438965,2021-03-28,19,2.065749418348058
105.74186706542969,21.04974937438965,2021-03-29,19,-0.09670290790387336
105.74186706542969,21.04974937438965,2021-03-30,19,-0.601798051484609
105.74186706542969,21.04974937438965,2021-03-31,19,1.6494811189814365
105.74186706542969,21.04974937438965,2021-04-01,19,2.370856493746196
105.74186706542969,21.04974937438965,2021-04-02,19,2.9916814667299123
105.74186706542969,21.04974937438965,2021-04-03,19,0.03822263330218202
105.74186706542969,21.04974937438965,2021-04-04,19,-0.3110624397970811
105.74186706542969,21.04974937438965,2021-04-05,19,-0.8001751331652434
105.74186706542969,21.04974937438965,2021-04-06,19,-1.581762195174462
105.74186706542969,21.04974937438965,2021-04-07,19,-2.6588089466074285
105.74186706542969,21.04974937438965,2021-04-08,19,-1.7589398443888653
105.74186706542969,21.04974937438965,2021-04-09,19,-0.5953283309931892
105.74186706542969,21.04974937438965,2021-04-10,19,0.07373210042709336
105.74186706542969,21.04974937438965,2021-04-11,19,-0.49358907679131103
105.74186706542969,21.04974937438965,2021-04-12,19,-1.0454421443522863
105.74186706542969,21.04974937438965,2021-04-13,19,
105.74186706542969,21.04974937438965,2021-04-14,19,-0.7685885898199162
105.74186706542969,21.04974937438965,2021-04-15,19,0.21938343257243023
105.74186706542969,21.04974937438965,2021-04-16,19,-0.2826131582257933
105.74186706542969,21.04974937438965,2021-04-17,19,-0.2987595796582759
105.74186706542969,21.04974937438965,2021-04-18,19,-1.4712370634067533
105.74186706542969,21.04974937438965,2021-04-19,19,-0.5492638945575256
105.74186706542969,21.04974937438965,2021-04-20,19,-0.6222263202450918
105.74186706542969,21.04974937438965,2021-04-21,19,-0.911714353837308
