lon,lat,date,ID,absorbing_aerosol_index
105.74186706542969,21.04974937438965,2024-01-01,19,
105.74186706542969,21.04974937438965,2024-01-02,19,0.3329377770421299
105.74186706542969,21.04974937438965,2024-01-03,19,-1.7239363964183065
105.74186706542969,21.04974937438965,2024-01-04,19,-0.8003348316792699
105.74186706542969,21.04974937438965,2024-01-05,19,-0.6596324042218432
105.74186706542969,21.04974937438965,2024-01-06,19,-0.5414550728423158
105.74186706542969,21.04974937438965,2024-01-07,19,-0.2512349188325835
105.74186706542969,21.04974937438965,2024-01-08,19,-0.2214300108417948
105.74186706542969,21.04974937438965,2024-01-09,19,-0.3788085579869184
105.74186706542969,21.04974937438965,2024-01-10,19,-0.8509355783455904
105.74186706542969,21.04974937438965,2024-01-11,19,-0.3975780481446746
105.74186706542969,21.04974937438965,2024-01-12,19,0.22454315423947985
105.74186706542969,21.04974937438965,2024-01-13,19,0.44676682352984953
105.74186706542969,21.04974937438965,2024-01-14,19,-0.03623820861896395
105.74186706542969,21.04974937438965,2024-01-15,19,-0.8105970437408367
105.74186706542969,21.04974937438965,2024-01-16,19,-0.46997002094717116
105.74186706542969,21.04974937438965,2024-01-17,19,0.1776050265935163
105.74186706542969,21.04974937438965,2024-01-18,19,-0.06375221908087539
105.74186706542969,21.04974937438965,2024-01-19,19,0.002963353414086182
105.74186706542969,21.04974937438965,2024-01-20,19,-0.3792581558224588
105.74186706542969,21.04974937438965,2024-01-21,19,-0.4554201983691943
105.74186706542969,21.04974937438965,2024-01-22,19,-0.6479492193334624
105.74186706542969,21.04974937438965,2024-01-23,19,-0.1658462584017417
105.74186706542969,21.04974937438965,2024-01-24,19,-0.2878353893754627
105.74186706542969,21.04974937438965,2024-01-25,19,-0.670627534388974
105.74186706542969,21.04974937438965,2024-01-26,19,-1.185624981981848
105.74186706542969,21.04974937438965,2024-01-27,19,
105.74186706542969,21.04974937438965,2024-01-28,19,0.13720926660364388
105.74186706542969,21.04974937438965,2024-01-29,19,0.22295525670034227
105.74186706542969,21.04974937438965,2024-01-30,19,0.12637725472440423
105.74186706542969,21.04974937438965,2024-01-31,19,-0.6821803953361222
105.74186706542969,21.04974937438965,2024-02-01,19,0.09535572677843304
105.74186706542969,21.04974937438965,2024-02-02,19,-0.023914590477924796
105.74186706542969,21.04974937438965,2024-02-03,19,1.1458970308294918
105.74186706542969,21.04974937438965,2024-02-04,19,-0.44444975256885283
105.74186706542969,21.04974937438965,2024-02-05,19,-0.542216718196447
105.74186706542969,21.04974937438965,2024-02-06,19,-0.8687629699700272
105.74186706542969,21.04974937438965,2024-02-07,19,0.33253049850437993
105.74186706542969,21.04974937438965,2024-02-08,19,0.4470647573467591
105.74186706542969,21.04974937438965,2024-02-09,19,0.26328229812582404
105.74186706542969,21.04974937438965,2024-02-10,19,-0.5387511253352741
105.74186706542969,21.04974937438965,2024-02-11,19,-0.5283667294356915
105.74186706542969,21.04974937438965,2024-02-12,19,-0.3507204055783404
105.74186706542969,21.04974937438965,2024-02-13,19,0.3332476615903169
105.74186706542969,21.04974937438965,2024-02-14,19,0.22749567031842652
105.74186706542969,21.04974937438965,2024-02-15,19,-0.5081744790073256
105.74186706542969,21.04974937438965,2024-02-16,19,-0.2007787525652277
105.74186706542969,21.04974937438965,2024-02-17,19,-0.32962070786539677
105.74186706542969,21.04974937438965,2024-02-18,19,0.34296217560741443
105.74186706542969,21.04974937438965,2024-02-19,19,1.6121581792818878
105.74186706542969,21.04974937438965,2024-02-20,19,0.6434649945904505
105.74186706542969,21.04974937438965,2024-02-21,19,-0.42237532054690846
105.74186706542969,21.04974937438965,2024-02-22,19,-0.30904632806753907
105.74186706542969,21.04974937438965,2024-02-23,19,-0.27489655243387096
105.74186706542969,21.04974937438965,2024-02-24,19,0.3078932762143601
105.74186706542969,21.04974937438965,2024-02-25,19,0.1595505794122076
105.74186706542969,21.04974937438965,2024-02-26,19,0.6374672651285934
105.74186706542969,21.04974937438965,2024-02-27,19,0.18305112520500147
105.74186706542969,21.04974937438965,2024-02-28,19,0.6025122064300974
105.74186706542969,21.04974937438965,2024-02-29,19,0.8405705094330923
105.74186706542969,21.04974937438965,2024-03-01,19,0.10438335686913952
105.74186706542969,21.04974937438965,2024-03-02,19,0.10943005979052613
105.74186706542969,21.04974937438965,2024-03-03,19,0.45150363445246855
105.74186706542969,21.04974937438965,2024-03-04,19,1.5349552631366232
105.74186706542969,21.04974937438965,2024-03-05,19,0.7937006147354422
105.74186706542969,21.04974937438965,2024-03-06,19,0.4441607296463372
105.74186706542969,21.04974937438965,2024-03-07,19,1.3149461784101515
105.74186706542969,21.04974937438965,2024-03-08,19,0.9518295526497111
105.74186706542969,21.04974937438965,2024-03-09,19,0.1771397175017937
105.74186706542969,21.04974937438965,2024-03-10,19,0.8961883783333482
105.74186706542969,21.04974937438965,2024-03-11,19,0.9142959713928739
105.74186706542969,21.04974937438965,2024-03-12,19,0.14472155272949402
105.74186706542969,21.04974937438965,2024-03-13,19,0.31167529903600544
105.74186706542969,21.04974937438965,2024-03-14,19,1.9644756317123386
105.74186706542969,21.04974937438965,2024-03-15,19,1.8179912567124528
105.74186706542969,21.04974937438965,2024-03-16,19,2.0815315246565835
105.74186706542969,21.04974937438965,2024-03-17,19,2.201076745985226
105.74186706542969,21.04974937438965,2024-03-18,19,2.5539541981663216
105.74186706542969,21.04974937438965,2024-03-19,19,0.1412982048470811
105.74186706542969,21.04974937438965,2024-03-20,19,-0.7786775537357213
105.74186706542969,21.04974937438965,2024-03-21,19,0.4369108378883777
105.74186706542969,21.04974937438965,2024-03-22,19,0.8123808503144619
105.74186706542969,21.04974937438965,2024-03-23,19,
105.74186706542969,21.04974937438965,2024-03-24,19,0.9600174427025001
105.74186706542969,21.04974937438965,2024-03-25,19,-0.48409973092478664
105.74186706542969,21.04974937438965,2024-03-26,19,-1.1781926155081166
105.74186706542969,21.04974937438965,2024-03-27,19,0.3822563290593034
105.74186706542969,21.04974937438965,2024-03-28,19,1.8744659423813541
105.74186706542969,21.04974937438965,2024-03-29,19,0.40413623251881936
105.74186706542969,21.04974937438965,2024-03-30,19,0.09902784228317185
105.74186706542969,21.04974937438965,2024-03-31,19,0.27468830347039785
105.74186706542969,21.04974937438965,2024-04-01,19,1.2516472187859127
105.74186706542969,21.04974937438965,2024-04-02,19,1.249542713164311
105.74186706542969,21.04974937438965,2024-04-03,19,1.2033599615087682
105.74186706542969,21.04974937438965,2024-04-04,19,1.2828028148365378
105.74186706542969,21.04974937438965,2024-04-05,19,2.570852994916823
105.74186706542969,21.04974937438965,2024-04-06,19,2.4456565380077406
