lon,lat,date,ID,tropospheric_NO2_column_number_density
105.85089874267578,21.021299362182617,2021-01-01,5,1.0540609218870471E-4
105.85089874267578,21.021299362182617,2021-01-02,5,1.7139081319315062E-4
105.85089874267578,21.021299362182617,2021-01-03,5,
105.85089874267578,21.021299362182617,2021-01-04,5,
105.85089874267578,21.021299362182617,2021-01-05,5,
105.85089874267578,21.021299362182617,2021-01-06,5,
105.85089874267578,21.021299362182617,2021-01-07,5,
105.85089874267578,21.021299362182617,2021-01-08,5,
105.85089874267578,21.021299362182617,2021-01-09,5,
105.85089874267578,21.021299362182617,2021-01-10,5,
105.85089874267578,21.021299362182617,2021-01-11,5,
105.85089874267578,21.021299362182617,2021-01-12,5,8.349002403025831E-5
105.85089874267578,21.021299362182617,2021-01-13,5,2.97250924631722E-4
105.85089874267578,21.021299362182617,2021-01-14,5,2.144812169715956E-4
105.85089874267578,21.021299362182617,2021-01-15,5,
105.85089874267578,21.021299362182617,2021-01-16,5,
105.85089874267578,21.021299362182617,2021-01-17,5,
105.85089874267578,21.021299362182617,2021-01-18,5,1.31472794966231E-4
105.85089874267578,21.021299362182617,2021-01-19,5,1.6345682768857052E-4
105.85089874267578,21.021299362182617,2021-01-20,5,
105.85089874267578,21.021299362182617,2021-01-21,5,
105.85089874267578,21.021299362182617,2021-01-22,5,
105.85089874267578,21.021299362182617,2021-01-23,5,
105.85089874267578,21.021299362182617,2021-01-24,5,
105.85089874267578,21.021299362182617,2021-01-25,5,
105.85089874267578,21.021299362182617,2021-01-26,5,
105.85089874267578,21.021299362182617,2021-01-27,5,
105.85089874267578,21.021299362182617,2021-01-28,5,
105.85089874267578,21.021299362182617,2021-01-29,5,
105.85089874267578,21.021299362182617,2021-01-30,5,
105.85089874267578,21.021299362182617,2021-01-31,5,
105.85089874267578,21.021299362182617,2021-02-01,5,
105.85089874267578,21.021299362182617,2021-02-02,5,
105.85089874267578,21.021299362182617,2021-02-03,5,
105.85089874267578,21.021299362182617,2021-02-04,5,
105.85089874267578,21.021299362182617,2021-02-05,5,
105.85089874267578,21.021299362182617,2021-02-06,5,
105.85089874267578,21.021299362182617,2021-02-07,5,1.8677547479483377E-4
105.85089874267578,21.021299362182617,2021-02-08,5,
105.85089874267578,21.021299362182617,2021-02-09,5,
105.85089874267578,21.021299362182617,2021-02-10,5,4.283735070612894E-5
105.85089874267578,21.021299362182617,2021-02-11,5,
105.85089874267578,21.021299362182617,2021-02-12,5,
105.85089874267578,21.021299362182617,2021-02-13,5,
105.85089874267578,21.021299362182617,2021-02-14,5,2.615035627966575E-4
105.85089874267578,21.021299362182617,2021-02-15,5,
105.85089874267578,21.021299362182617,2021-02-16,5,
105.85089874267578,21.021299362182617,2021-02-17,5,
105.85089874267578,21.021299362182617,2021-02-18,5,
105.85089874267578,21.021299362182617,2021-02-19,5,
105.85089874267578,21.021299362182617,2021-02-20,5,1.3743333693117386E-4
105.85089874267578,21.021299362182617,2021-02-21,5,2.012367185669317E-4
105.85089874267578,21.021299362182617,2021-02-22,5,
105.85089874267578,21.021299362182617,2021-02-23,5,
105.85089874267578,21.021299362182617,2021-02-24,5,
105.85089874267578,21.021299362182617,2021-02-25,5,
105.85089874267578,21.021299362182617,2021-02-26,5,
105.85089874267578,21.021299362182617,2021-02-27,5,
105.85089874267578,21.021299362182617,2021-02-28,5,
105.85089874267578,21.021299362182617,2021-03-01,5,
105.85089874267578,21.021299362182617,2021-03-02,5,
105.85089874267578,21.021299362182617,2021-03-03,5,
105.85089874267578,21.021299362182617,2021-03-04,5,
