lon,lat,date,ID,O3_column_number_density
105.85089874267578,21.021299362182617,2019-01-01,5,0.10053814840426606
105.85089874267578,21.021299362182617,2019-01-02,5,0.09779994934797287
105.85089874267578,21.021299362182617,2019-01-03,5,0.09832854568958282
105.85089874267578,21.021299362182617,2019-01-04,5,0.09859717637300491
105.85089874267578,21.021299362182617,2019-01-05,5,
105.85089874267578,21.021299362182617,2019-01-06,5,0.10096101462841034
105.85089874267578,21.021299362182617,2019-01-07,5,0.101674884557724
105.85089874267578,21.021299362182617,2019-01-08,5,0.10243725776672363
105.85089874267578,21.021299362182617,2019-01-09,5,
105.85089874267578,21.021299362182617,2019-01-10,5,0.10309742299039303
105.85089874267578,21.021299362182617,2019-01-11,5,0.10639652814117852
105.85089874267578,21.021299362182617,2019-01-12,5,0.10584107786417007
105.85089874267578,21.021299362182617,2019-01-13,5,0.10365923916893098
105.85089874267578,21.021299362182617,2019-01-14,5,0.10398351401090622
105.85089874267578,21.021299362182617,2019-01-15,5,0.10464070737361908
105.85089874267578,21.021299362182617,2019-01-16,5,0.10478755831718445
105.85089874267578,21.021299362182617,2019-01-17,5,0.1033250167965889
105.85089874267578,21.021299362182617,2019-01-18,5,0.10297258198261261
105.85089874267578,21.021299362182617,2019-01-19,5,0.1034173009389055
105.85089874267578,21.021299362182617,2019-01-20,5,0.10379450768232346
105.85089874267578,21.021299362182617,2019-01-21,5,
105.85089874267578,21.021299362182617,2019-01-22,5,0.10273910908338532
105.85089874267578,21.021299362182617,2019-01-23,5,0.10202636116323889
105.85089874267578,21.021299362182617,2019-01-24,5,0.10227323632371071
105.85089874267578,21.021299362182617,2019-01-25,5,0.10457752645015717
105.85089874267578,21.021299362182617,2019-01-26,5,0.10543235391378403
105.85089874267578,21.021299362182617,2019-01-27,5,0.10318896919488907
105.85089874267578,21.021299362182617,2019-01-28,5,
105.85089874267578,21.021299362182617,2019-01-29,5,0.10276586562395096
105.85089874267578,21.021299362182617,2019-01-30,5,0.10688670724630356
105.85089874267578,21.021299362182617,2019-01-31,5,0.10622559487819672
105.85089874267578,21.021299362182617,2019-02-01,5,
105.85089874267578,21.021299362182617,2019-02-02,5,
105.85089874267578,21.021299362182617,2019-02-03,5,0.10136314481496811
105.85089874267578,21.021299362182617,2019-02-04,5,0.1019015684723854
105.85089874267578,21.021299362182617,2019-02-05,5,0.10303004509733309
105.85089874267578,21.021299362182617,2019-02-06,5,
105.85089874267578,21.021299362182617,2019-02-07,5,0.10497679561376572
105.85089874267578,21.021299362182617,2019-02-08,5,0.10572733236782292
105.85089874267578,21.021299362182617,2019-02-09,5,0.10253086686134338
105.85089874267578,21.021299362182617,2019-02-10,5,
105.85089874267578,21.021299362182617,2019-02-11,5,0.10109347850084305
105.85089874267578,21.021299362182617,2019-02-12,5,0.1036518497749979
105.85089874267578,21.021299362182617,2019-02-13,5,0.10368211567401886
105.85089874267578,21.021299362182617,2019-02-14,5,0.10174506165925043
105.85089874267578,21.021299362182617,2019-02-15,5,0.10101693123579025
105.85089874267578,21.021299362182617,2019-02-16,5,0.0992208793759346
105.85089874267578,21.021299362182617,2019-02-17,5,0.10244285315275192
105.85089874267578,21.021299362182617,2019-02-18,5,0.10281198471784592
105.85089874267578,21.021299362182617,2019-02-19,5,0.10254713892936707
105.85089874267578,21.021299362182617,2019-02-20,5,0.10281016677618027
105.85089874267578,21.021299362182617,2019-02-21,5,0.10345055907964706
105.85089874267578,21.021299362182617,2019-02-22,5,0.10580584406852722
105.85089874267578,21.021299362182617,2019-02-23,5,0.10410992056131363
105.85089874267578,21.021299362182617,2019-02-24,5,0.10345900058746338
105.85089874267578,21.021299362182617,2019-02-25,5,0.10572727024555206
105.85089874267578,21.021299362182617,2019-02-26,5,0.1082836166024208
105.85089874267578,21.021299362182617,2019-02-27,5,0.10774371027946472
105.85089874267578,21.021299362182617,2019-02-28,5,0.10485202377548683
105.85089874267578,21.021299362182617,2019-03-01,5,0.107657982237893
105.85089874267578,21.021299362182617,2019-03-02,5,0.10643090307712555
105.85089874267578,21.021299362182617,2019-03-03,5,0.10664850786555448
105.85089874267578,21.021299362182617,2019-03-04,5,0.10592858493328094
105.85089874267578,21.021299362182617,2019-03-05,5,0.10417348891496658
105.85089874267578,21.021299362182617,2019-03-06,5,0.1070680096745491
105.85089874267578,21.021299362182617,2019-03-07,5,0.10384279489517212
105.85089874267578,21.021299362182617,2019-03-08,5,0.106832528240211
105.85089874267578,21.021299362182617,2019-03-09,5,0.11260969936847687
105.85089874267578,21.021299362182617,2019-03-10,5,0.11290132999420166
105.85089874267578,21.021299362182617,2019-03-11,5,0.11051684617996216
105.85089874267578,21.021299362182617,2019-03-12,5,0.11320594715955881
105.85089874267578,21.021299362182617,2019-03-13,5,0.10991062223911285
105.85089874267578,21.021299362182617,2019-03-14,5,0.11224077641963959
105.85089874267578,21.021299362182617,2019-03-15,5,0.11074062624169957
105.85089874267578,21.021299362182617,2019-03-16,5,0.1098852223744048
105.85089874267578,21.021299362182617,2019-03-17,5,0.11147366744948169
105.85089874267578,21.021299362182617,2019-03-18,5,0.1133611872792244
105.85089874267578,21.021299362182617,2019-03-19,5,0.11445532739162445
105.85089874267578,21.021299362182617,2019-03-20,5,0.11541890305359744
105.85089874267578,21.021299362182617,2019-03-21,5,0.11444387433311767
105.85089874267578,21.021299362182617,2019-03-22,5,0.11522698531196301
105.85089874267578,21.021299362182617,2019-03-23,5,0.11361950635910034
105.85089874267578,21.021299362182617,2019-03-24,5,0.11202462017536163
105.85089874267578,21.021299362182617,2019-03-25,5,0.11469585448503494
105.85089874267578,21.021299362182617,2019-03-26,5,0.11256620341234042
105.85089874267578,21.021299362182617,2019-03-27,5,0.11059683561325073
105.85089874267578,21.021299362182617,2019-03-28,5,0.11114803701639175
105.85089874267578,21.021299362182617,2019-03-29,5,0.11581236029042041
105.85089874267578,21.021299362182617,2019-03-30,5,0.11988028138875961
