lon,lat,date,ID,O3_column_number_density
105.85089874267578,21.021299362182617,2024-01-01,5,
105.85089874267578,21.021299362182617,2024-01-02,5,0.11257583109401609
105.85089874267578,21.021299362182617,2024-01-03,5,0.1163993741858229
105.85089874267578,21.021299362182617,2024-01-04,5,0.11090913781029285
105.85089874267578,21.021299362182617,2024-01-05,5,0.11038006097069736
105.85089874267578,21.021299362182617,2024-01-06,5,0.1083763390778652
105.85089874267578,21.021299362182617,2024-01-07,5,0.11061836779108977
105.85089874267578,21.021299362182617,2024-01-08,5,0.11316795647135512
105.85089874267578,21.021299362182617,2024-01-09,5,0.11717644033558997
105.85089874267578,21.021299362182617,2024-01-10,5,0.11321888864031565
105.85089874267578,21.021299362182617,2024-01-11,5,0.10636205971232722
105.85089874267578,21.021299362182617,2024-01-12,5,0.10783008499622548
105.85089874267578,21.021299362182617,2024-01-13,5,0.11057905107727983
105.85089874267578,21.021299362182617,2024-01-14,5,0.10818299651137518
105.85089874267578,21.021299362182617,2024-01-15,5,0.11270640790453725
105.85089874267578,21.021299362182617,2024-01-16,5,0.11373065412035677
105.85089874267578,21.021299362182617,2024-01-17,5,0.1129181002332893
105.85089874267578,21.021299362182617,2024-01-18,5,0.1097990199922661
105.85089874267578,21.021299362182617,2024-01-19,5,0.11046179383984554
105.85089874267578,21.021299362182617,2024-01-20,5,0.1106761642855842
105.85089874267578,21.021299362182617,2024-01-21,5,0.10804682629219474
105.85089874267578,21.021299362182617,2024-01-22,5,0.1093769297002895
105.85089874267578,21.021299362182617,2024-01-23,5,0.11453810334196717
105.85089874267578,21.021299362182617,2024-01-24,5,0.11467149853697438
105.85089874267578,21.021299362182617,2024-01-25,5,0.1151387542485295
105.85089874267578,21.021299362182617,2024-01-26,5,0.11527683585873218
105.85089874267578,21.021299362182617,2024-01-27,5,0.11633416265240201
105.85089874267578,21.021299362182617,2024-01-28,5,0.1169025301932379
105.85089874267578,21.021299362182617,2024-01-29,5,0.11728470772495682
105.85089874267578,21.021299362182617,2024-01-30,5,0.1169596090911909
105.85089874267578,21.021299362182617,2024-01-31,5,0.11574834560915881
105.85089874267578,21.021299362182617,2024-02-01,5,0.11541010439386926
105.85089874267578,21.021299362182617,2024-02-02,5,0.11065471917382214
105.85089874267578,21.021299362182617,2024-02-03,5,0.10790275037280271
105.85089874267578,21.021299362182617,2024-02-04,5,0.1116167083381738
105.85089874267578,21.021299362182617,2024-02-05,5,0.10772003978482449
105.85089874267578,21.021299362182617,2024-02-06,5,0.10441654712281007
105.85089874267578,21.021299362182617,2024-02-07,5,0.10642125457516974
105.85089874267578,21.021299362182617,2024-02-08,5,0.10693915188304211
105.85089874267578,21.021299362182617,2024-02-09,5,0.1085477956364674
105.85089874267578,21.021299362182617,2024-02-10,5,0.10962653160086686
105.85089874267578,21.021299362182617,2024-02-11,5,0.11237029731264908
105.85089874267578,21.021299362182617,2024-02-12,5,0.11437196164603032
105.85089874267578,21.021299362182617,2024-02-13,5,0.11304937303057458
105.85089874267578,21.021299362182617,2024-02-14,5,0.11540671437969766
105.85089874267578,21.021299362182617,2024-02-15,5,0.1166682848667156
105.85089874267578,21.021299362182617,2024-02-16,5,0.1184261754029322
105.85089874267578,21.021299362182617,2024-02-17,5,0.1218341663478857
105.85089874267578,21.021299362182617,2024-02-18,5,0.1175484880804101
105.85089874267578,21.021299362182617,2024-02-19,5,0.11743682622900409
105.85089874267578,21.021299362182617,2024-02-20,5,0.11185916513195872
105.85089874267578,21.021299362182617,2024-02-21,5,0.11313313802398897
105.85089874267578,21.021299362182617,2024-02-22,5,0.11242713314006476
105.85089874267578,21.021299362182617,2024-02-23,5,0.11411023885002795
105.85089874267578,21.021299362182617,2024-02-24,5,0.11628676736440699
105.85089874267578,21.021299362182617,2024-02-25,5,0.11860150843849492
105.85089874267578,21.021299362182617,2024-02-26,5,0.1153377145527896
105.85089874267578,21.021299362182617,2024-02-27,5,0.11334080463010934
105.85089874267578,21.021299362182617,2024-02-28,5,0.11635992379391455
105.85089874267578,21.021299362182617,2024-02-29,5,0.11824426800003389
105.85089874267578,21.021299362182617,2024-03-01,5,0.11932467350919937
105.85089874267578,21.021299362182617,2024-03-02,5,0.11565383784659419
105.85089874267578,21.021299362182617,2024-03-03,5,0.11473362147799149
105.85089874267578,21.021299362182617,2024-03-04,5,0.11319593340149656
105.85089874267578,21.021299362182617,2024-03-05,5,0.11357396828502485
105.85089874267578,21.021299362182617,2024-03-06,5,0.11633456498375425
105.85089874267578,21.021299362182617,2024-03-07,5,0.11399451643219662
105.85089874267578,21.021299362182617,2024-03-08,5,0.1157349035176268
105.85089874267578,21.021299362182617,2024-03-09,5,0.11120153218499115
105.85089874267578,21.021299362182617,2024-03-10,5,0.11652032192028594
105.85089874267578,21.021299362182617,2024-03-11,5,0.11541206389656625
105.85089874267578,21.021299362182617,2024-03-12,5,0.11693511478453267
105.85089874267578,21.021299362182617,2024-03-13,5,0.11451210320477148
105.85089874267578,21.021299362182617,2024-03-14,5,0.11416764224814752
105.85089874267578,21.021299362182617,2024-03-15,5,0.1150406177898268
105.85089874267578,21.021299362182617,2024-03-16,5,0.11558606311885065
105.85089874267578,21.021299362182617,2024-03-17,5,0.11583309620609808
105.85089874267578,21.021299362182617,2024-03-18,5,0.11422406882038766
105.85089874267578,21.021299362182617,2024-03-19,5,0.11390144179237946
105.85089874267578,21.021299362182617,2024-03-20,5,0.12092537432899603
105.85089874267578,21.021299362182617,2024-03-21,5,0.11870357394209209
105.85089874267578,21.021299362182617,2024-03-22,5,0.12403412163247948
105.85089874267578,21.021299362182617,2024-03-23,5,
105.85089874267578,21.021299362182617,2024-03-24,5,0.1236134469508163
105.85089874267578,21.021299362182617,2024-03-25,5,0.125067030977876
105.85089874267578,21.021299362182617,2024-03-26,5,0.1240497753023136
105.85089874267578,21.021299362182617,2024-03-27,5,0.11959666758766406
105.85089874267578,21.021299362182617,2024-03-28,5,0.12758190929879754
105.85089874267578,21.021299362182617,2024-03-29,5,0.13296831007081109
105.85089874267578,21.021299362182617,2024-03-30,5,0.13415764272202543
105.85089874267578,21.021299362182617,2024-03-31,5,0.13286036252965128
105.85089874267578,21.021299362182617,2024-04-01,5,0.13102115690697966
105.85089874267578,21.021299362182617,2024-04-02,5,0.12851200979556984
105.85089874267578,21.021299362182617,2024-04-03,5,0.12208016961803475
105.85089874267578,21.021299362182617,2024-04-04,5,0.12229271978130363
105.85089874267578,21.021299362182617,2024-04-05,5,0.12343731522550516
105.85089874267578,21.021299362182617,2024-04-06,5,0.12343689054241114
105.85089874267578,21.021299362182617,2024-04-07,5,0.12484817951907935
105.85089874267578,21.021299362182617,2024-04-08,5,0.12607350945462908
105.85089874267578,21.021299362182617,2024-04-09,5,0.1241066157816875
105.85089874267578,21.021299362182617,2024-04-10,5,0.12712107948657533
105.85089874267578,21.021299362182617,2024-04-11,5,0.12358555197706143
105.85089874267578,21.021299362182617,2024-04-12,5,0.126211032271287
105.85089874267578,21.021299362182617,2024-04-13,5,0.12833006680001766
105.85089874267578,21.021299362182617,2024-04-14,5,0.13158756494511856
105.85089874267578,21.021299362182617,2024-04-15,5,0.13159564137448562
105.85089874267578,21.021299362182617,2024-04-16,5,0.1365853846072088
105.85089874267578,21.021299362182617,2024-04-17,5,0.13665170967568255
105.85089874267578,21.021299362182617,2024-04-18,5,0.1347357481717015
105.85089874267578,21.021299362182617,2024-04-19,5,0.13383319973935204
105.85089874267578,21.021299362182617,2024-04-20,5,0.13271658122529195
105.85089874267578,21.021299362182617,2024-04-21,5,0.13154356289824207
105.85089874267578,21.021299362182617,2024-04-22,5,0.13070622153215983
105.85089874267578,21.021299362182617,2024-04-23,5,0.13278121091908712
105.85089874267578,21.021299362182617,2024-04-24,5,0.13115945458401965
105.85089874267578,21.021299362182617,2024-04-25,5,0.12862436066289676
105.85089874267578,21.021299362182617,2024-04-26,5,0.12957630595383673
105.85089874267578,21.021299362182617,2024-04-27,5,0.13162326734672464
105.85089874267578,21.021299362182617,2024-04-28,5,0.1317905932663846
105.85089874267578,21.021299362182617,2024-04-29,5,0.1297886669634763
105.85089874267578,21.021299362182617,2024-04-30,5,0.13429304957379382
105.85089874267578,21.021299362182617,2024-05-01,5,0.13615612893226794
105.85089874267578,21.021299362182617,2024-05-02,5,0.12841054797162554
105.85089874267578,21.021299362182617,2024-05-03,5,0.13108980655659966
105.85089874267578,21.021299362182617,2024-05-04,5,0.13946874439705487
105.85089874267578,21.021299362182617,2024-05-05,5,0.1371574297681013
105.85089874267578,21.021299362182617,2024-05-06,5,0.13277816624452415
105.85089874267578,21.021299362182617,2024-05-07,5,0.13264453411091975
105.85089874267578,21.021299362182617,2024-05-08,5,0.13223149375105056
105.85089874267578,21.021299362182617,2024-05-09,5,0.13430429706081456
105.85089874267578,21.021299362182617,2024-05-10,5,0.13212478369853806
105.85089874267578,21.021299362182617,2024-05-11,5,0.13331390917290806
105.85089874267578,21.021299362182617,2024-05-12,5,0.13176935911168336
105.85089874267578,21.021299362182617,2024-05-13,5,0.13432636338137208
105.85089874267578,21.021299362182617,2024-05-14,5,0.1359097063540355
105.85089874267578,21.021299362182617,2024-05-15,5,0.1321580235447199
105.85089874267578,21.021299362182617,2024-05-16,5,0.13200116299775602
105.85089874267578,21.021299362182617,2024-05-17,5,0.12929701444876654
105.85089874267578,21.021299362182617,2024-05-18,5,0.12719176325556214
105.85089874267578,21.021299362182617,2024-05-19,5,0.13050678385911885
105.85089874267578,21.021299362182617,2024-05-20,5,0.13242410123337933
105.85089874267578,21.021299362182617,2024-05-21,5,0.1318256556986737
105.85089874267578,21.021299362182617,2024-05-22,5,0.13574032485474516
105.85089874267578,21.021299362182617,2024-05-23,5,0.13600078372105845
105.85089874267578,21.021299362182617,2024-05-24,5,0.13497999310482967
105.85089874267578,21.021299362182617,2024-05-25,5,0.12948730492378355
105.85089874267578,21.021299362182617,2024-05-26,5,0.125543832778833
105.85089874267578,21.021299362182617,2024-05-27,5,0.12589623033990602
105.85089874267578,21.021299362182617,2024-05-28,5,0.12290895730247471
105.85089874267578,21.021299362182617,2024-05-29,5,0.12506410479535862
105.85089874267578,21.021299362182617,2024-05-30,5,0.12739884853353126
105.85089874267578,21.021299362182617,2024-05-31,5,0.1267533004282919
105.85089874267578,21.021299362182617,2024-06-01,5,0.1285309482884784
105.85089874267578,21.021299362182617,2024-06-02,5,0.13059638440598817
105.85089874267578,21.021299362182617,2024-06-03,5,0.1281498601123898
105.85089874267578,21.021299362182617,2024-06-04,5,0.12573941051950208
105.85089874267578,21.021299362182617,2024-06-05,5,0.12637384235849083
105.85089874267578,21.021299362182617,2024-06-06,5,0.12553998827924498
105.85089874267578,21.021299362182617,2024-06-07,5,0.12506251037111088
105.85089874267578,21.021299362182617,2024-06-08,5,0.1251957394433471
105.85089874267578,21.021299362182617,2024-06-09,5,0.12546688374044945
105.85089874267578,21.021299362182617,2024-06-10,5,0.12313959002485231
105.85089874267578,21.021299362182617,2024-06-11,5,0.12545970082273258
105.85089874267578,21.021299362182617,2024-06-12,5,0.12600083243367544
105.85089874267578,21.021299362182617,2024-06-13,5,0.12750385701646422
105.85089874267578,21.021299362182617,2024-06-14,5,0.12554079294194945
105.85089874267578,21.021299362182617,2024-06-15,5,0.12721519172181722
105.85089874267578,21.021299362182617,2024-06-16,5,0.1274284422396622
105.85089874267578,21.021299362182617,2024-06-17,5,0.12819707393636265
105.85089874267578,21.021299362182617,2024-06-18,5,0.12897942135687207
105.85089874267578,21.021299362182617,2024-06-19,5,0.1282013207673029
105.85089874267578,21.021299362182617,2024-06-20,5,0.1273368299006425
105.85089874267578,21.021299362182617,2024-06-21,5,0.1303446999080815
105.85089874267578,21.021299362182617,2024-06-22,5,0.13067446649064388
105.85089874267578,21.021299362182617,2024-06-23,5,0.12982262670983705
105.85089874267578,21.021299362182617,2024-06-24,5,0.1277063290876499
105.85089874267578,21.021299362182617,2024-06-25,5,0.12704977265393066
105.85089874267578,21.021299362182617,2024-06-26,5,0.12639507091708543
105.85089874267578,21.021299362182617,2024-06-27,5,0.1266519725321738
105.85089874267578,21.021299362182617,2024-06-28,5,0.12671232223500883
105.85089874267578,21.021299362182617,2024-06-29,5,0.12603856623162954
105.85089874267578,21.021299362182617,2024-06-30,5,0.12676586210717827
105.85089874267578,21.021299362182617,2024-07-01,5,0.12594574020322638
105.85089874267578,21.021299362182617,2024-07-02,5,0.12505614402807252
105.85089874267578,21.021299362182617,2024-07-03,5,0.1275935620068511
105.85089874267578,21.021299362182617,2024-07-04,5,0.13092285394658393
105.85089874267578,21.021299362182617,2024-07-05,5,0.12993863224973107
105.85089874267578,21.021299362182617,2024-07-06,5,0.12771581113328534
105.85089874267578,21.021299362182617,2024-07-07,5,0.12576163258652004
105.85089874267578,21.021299362182617,2024-07-08,5,0.12924435072863838
105.85089874267578,21.021299362182617,2024-07-09,5,0.12858085334290992
105.85089874267578,21.021299362182617,2024-07-10,5,0.12893134355535013
