lat,lon,SQRT_SEA_DEM_LAT,WSPD,WDIR,TMP,TX,TN,TP,RH,PRES2M,NDVI,CO,HCHO,NO2,SO2,CLOUD,O3,AAI,AQI_Bucket
21.089142,105.990311,5.6517334,2.491447687149048,140.86431884765625,21.93124961853028,24.95000648498535,20.0100040435791,0.1875,78.6624984741211,102057.9296875,0.015828525647521,0.0424588248133659,-1.4058924534765538e-05,8.188608626369387e-05,7.355817797360942e-05,1.0,0.1037546768784523,-0.0911191254854202,Unhealthy
21.0243474,106.0172877,4.988467,2.491447687149048,140.86431884765625,21.93124961853028,24.95000648498535,20.0100040435791,0.1875,78.6624984741211,102057.9296875,0.0277421437203884,0.0433346815407276,2.983290505653713e-05,7.61974515626207e-05,-0.000135291396873,1.0,0.1038852632045745,-0.0552958995103836,Unhealthy
21.023532,105.853941,4.8650875,2.7442831993103027,147.08444213867188,22.17624855041504,25.1199893951416,20.29998207092285,0.1875,78.01249694824219,102025.328125,0.0129804452881217,0.0437201969325542,0.0002069615147775,0.0001220798149006,-0.0002056231023743,0.8403462171554565,0.1040466800332069,-0.4921638667583465,Unhealthy
21.04975,105.74187,5.922647,3.8486506938934326,139.6368865966797,22.586240768432617,25.80999183654785,20.279993057250977,0.5625,77.125,101829.6796875,0.0823314562439918,0.0467661097645759,0.0001359878951916,9.824185690376908e-05,-8.875587809598073e-06,0.9421325922012328,0.1023384183645248,-0.5476821660995483,Unhealthy for Sensitive
21.2003445,105.9485439,6.696101,3.851508855819702,139.67300415039062,21.88998985290528,25.39998817443848,19.4999942779541,0.5625,77.7750015258789,101831.4765625,0.0741746425628662,0.0463745892047882,0.000124573285575,9.128425153903665e-05,-2.69266456598416e-06,0.7124220728874207,0.1042772829532623,-1.3880527019500732,Unhealthy for Sensitive
21.1518069,106.1518796,5.995299,2.9578616619110107,138.82090759277344,21.74124336242676,25.269983291625977,19.3900089263916,0.4375,76.9749984741211,101766.078125,0.3001604974269867,0.0461989566683769,0.0001384381903335,9.378035611007364e-05,-8.36983963381499e-06,0.6166437864303589,0.1038971468806266,-1.0548197031021118,Unhealthy for Sensitive
21.1638526,105.9235646,6.0008135,3.851508855819702,139.67300415039062,21.88998985290528,25.39998817443848,19.4999942779541,0.5625,77.7750015258789,101831.4765625,0.0618378371000289,0.0463352017104625,0.0001203706560772,9.271072485717012e-05,3.541306796250865e-06,0.7515880465507507,0.1033875942230224,-1.0303229093551636,Unhealthy
21.01525,105.80013,4.3072305,3.8486506938934326,139.6368865966797,22.586240768432617,25.80999183654785,20.279993057250977,0.5625,77.125,101829.6796875,0.1539946049451828,0.0469420738518238,0.00013352347014,0.0001085634721675,-5.450983735499904e-06,0.7953986525535583,0.1034465953707695,-0.9174534678459167,Unhealthy for Sensitive
21.127574,105.9508299,5.7695165,3.6713733673095694,136.45150756835938,21.94249153137207,25.32999610900879,19.51499366760254,0.6875,78.56875610351562,101851.578125,0.2225969582796096,0.0464705862104892,0.0001251846842933,9.673066961113364e-05,6.190879503265023e-06,0.6689316034317017,0.1045491024851799,-1.1390199661254885,Unhealthy for Sensitive
21.0243474,106.0172877,4.988467,3.49123764038086,133.2300262451172,21.994993209838867,25.2600040435791,19.529993057250977,0.8125,79.36250305175781,101871.6796875,0.356649786233902,0.046376809477806,0.0001412137935403,9.65474100667052e-05,-8.966493624029681e-06,0.697907567024231,0.1039166823029518,-0.7372373342514038,Moderate
21.023532,105.853941,4.8650875,3.8486506938934326,139.6368865966797,22.586240768432617,25.80999183654785,20.279993057250977,0.5625,77.125,101829.6796875,0.0772586837410926,0.0464897230267524,0.0001327298232354,0.0001067181146936,-3.4669210435822606e-06,0.6491111516952515,0.1039042025804519,-1.188689947128296,Moderate
21.04975,105.74187,5.922647,3.850519180297852,130.6820068359375,22.09499931335449,24.67000770568848,20.70000648498535,1.625,79.9375,101635.8984375,0.0513489622284065,0.0490650087594985,0.0001471092691645,9.88051760941744e-05,1.3659846445079893e-06,0.7797361612319946,0.1040994181125906,-1.9145496312015688,Unhealthy for Sensitive
21.01525,105.80013,4.3072305,3.850519180297852,130.6820068359375,22.09499931335449,24.67000770568848,20.70000648498535,1.625,79.9375,101635.8984375,0.0584708806338973,0.0387803465127944,0.0001473839802201,0.0001127524446928,-2.88855517283082e-07,0.5797252655029297,0.1044521406292915,-2.241988182067871,Unhealthy for Sensitive
21.1137452,105.9268934,5.2229247,3.5179314613342285,125.14381408691406,21.407121658325195,23.281986236572266,20.17099571228028,1.20625,81.97250366210938,101675.359375,0.0378329011066604,0.0507372021675109,0.0001426349917892,0.000100396493508,1.1401689334888944e-05,1.0,0.1034419313073158,-1.3095664978027344,Unhealthy for Sensitive
21.023532,105.853941,4.8650875,3.850519180297852,130.6820068359375,22.09499931335449,24.67000770568848,20.70000648498535,1.625,79.9375,101635.8984375,0.0341137255414981,0.0415475219488143,0.0001323748729191,0.0001001427299343,-7.271646609297022e-06,0.8524960311104406,0.1025043173048786,-1.401827661132537,Unhealthy for Sensitive
21.04975,105.74187,5.922647,4.113763332366943,132.04415893554688,21.71498680114746,26.019983291625977,19.6099796295166,1.0625,82.32500457763672,101532.3359375,0.0585321933031082,0.0519595779478549,0.0001554755144752,9.839882841333748e-05,4.0103725041262805e-05,1.0,0.1037786826491355,-0.1812125891447067,Unhealthy for Sensitive
21.01525,105.80013,4.3072305,4.113763332366943,132.04415893554688,21.71498680114746,26.019983291625977,19.6099796295166,1.0625,82.32500457763672,101532.3359375,0.0340497978031635,0.0519977360963821,0.0001518041099188,0.0001140708773164,5.511502968147397e-05,0.8898551047548903,0.1045436635613441,-0.4716768264770508,Unhealthy for Sensitive
21.023532,105.853941,4.8650875,4.113763332366943,132.04415893554688,21.71498680114746,26.019983291625977,19.6099796295166,1.0625,82.32500457763672,101532.3359375,0.0234350599348545,0.0515825189650058,0.0001454686425859,0.0001097123313229,5.734593287343159e-05,0.7204034437756451,0.1042637948936,-0.6721843146605052,Moderate
21.04975,105.74187,5.922647,4.533224582672119,154.4524383544922,23.463743209838867,27.219995498657227,20.15999794006348,0.375,73.7874984741211,101407.7890625,0.0671553909778595,0.0442780740559101,0.0001534350740257,9.079703886527568e-05,4.693906521424651e-05,0.5595847964286804,0.1034802570939064,-1.1050245761871338,Unhealthy
21.2003445,105.9485439,6.696101,4.026901721954346,152.24974060058594,22.87373924255371,27.2399845123291,19.709985733032227,0.4375,74.73750305175781,101419.59375,0.0724637657403945,0.045306384563446,0.0001510024594608,8.493819768773392e-05,5.331957800081e-05,0.7835461630720842,0.103566640152255,-0.7707457497583049,Unhealthy for Sensitive
21.1232473,106.2883295,5.527568,3.991567850112915,150.23870849609375,22.91749382019043,26.93999671936035,19.78499794006348,0.34375,74.23750305175781,101429.484375,0.014369199052453,0.042274922132492,0.0001409822143614,0.0001005647354759,7.232894859043881e-05,0.6549943089485168,0.1038997322320938,-0.7910665273666382,Moderate
21.1527453,106.111371,5.5352697,3.992630958557129,152.21087646484375,22.853864669799805,27.202985763549805,19.68898582458496,0.425,74.70999908447266,101413.9765625,0.0196459833532571,0.0449374616146087,0.0001530901354271,8.850510494085029e-05,5.186179987504147e-05,0.8252662420272827,0.1040898784995079,-0.3398650586605072,Unhealthy for Sensitive
21.1518069,106.1518796,5.995299,3.68419361114502,151.86117553710938,22.674989700317383,26.8699893951416,19.4999942779541,0.3125,74.4625015258789,101363.390625,0.0146435145288705,0.0449374616146087,0.0001539553923066,8.643311593914405e-05,5.5598946346435696e-05,0.8252662420272827,0.1040898784995079,-0.3398650586605072,Unhealthy for Sensitive
21.1638526,105.9235646,6.0008135,4.026901721954346,152.24974060058594,22.87373924255371,27.2399845123291,19.709985733032227,0.4375,74.73750305175781,101419.59375,0.0751751586794853,0.045306384563446,0.0001510757138021,8.616760896984488e-05,5.557079566642642e-05,0.7810265421867371,0.1036206558346748,-0.7623291611671448,Unhealthy
21.0272212,106.0342099,4.7475653,3.892753124237061,154.16726684570312,23.09124565124512,27.15999794006348,20.18999671936035,0.3125,75.67500305175781,101456.7890625,0.0598802380263805,0.0440915616174691,0.0001510554138803,8.90686278580688e-05,5.164006142877042e-05,0.6968217161861815,0.1043326233332584,-0.3733866321866071,Unhealthy for Sensitive
21.01525,105.80013,4.3072305,4.533224582672119,154.4524383544922,23.463743209838867,27.219995498657227,20.15999794006348,0.375,73.7874984741211,101407.7890625,0.0400355868041515,0.044720709323883,0.0001469790440751,0.0001017764152493,5.2463139581959695e-05,0.5595708240675968,0.1029845973994332,-1.279581167350787,Unhealthy for Sensitive
21.1137452,105.9268934,5.2229247,3.906167984008789,153.9755096435547,23.069494247436523,27.16799736022949,20.141996383666992,0.325,75.58125305175781,101453.0703125,0.0559315979480743,0.0457305870950222,0.0001508632267359,8.853439794620499e-05,5.105244053993374e-05,0.6814746260643005,0.1046837866306305,-1.199531316757202,Unhealthy for Sensitive
21.127574,105.9508299,5.7695165,3.959827423095703,153.20849609375,22.98249244689941,27.19999122619629,19.94999122619629,0.375,75.20625305175781,101438.1875,0.0620031841099262,0.0457305870950222,0.000153042608872,9.000649151857942e-05,5.490067633218132e-05,0.6814746260643005,0.1046837866306305,-1.199531316757202,Unhealthy for Sensitive
21.1277395,105.8895444,5.4764967,3.978466749191284,152.90647888183594,23.007055282592773,27.19199180603028,19.95199203491211,0.3875,75.16062927246094,101420.7890625,0.0541341230273246,0.0453447684946699,0.0001506913249613,8.676142897456884e-05,5.919839895796031e-05,0.6823399530224791,0.1025376238669462,-0.9748072542782132,Moderate
21.1560765,106.2223111,4.7100043,3.68419361114502,151.86117553710938,22.674989700317383,26.8699893951416,19.4999942779541,0.3125,74.4625015258789,101363.390625,0.0316769704222679,0.0435713045299053,0.0001460337371099,8.553244697395712e-05,6.405475141946226e-05,0.7443802952766418,0.1039242520928382,-0.6173931360244751,Moderate
21.0377269,106.1468067,5.693217,4.2989420890808105,148.61624145507812,23.15999794006348,27.0100040435791,20.07000160217285,0.375,74.01249694824219,101495.5859375,0.0182700082659721,0.043979026377201,0.0001510824367869,8.365280518773943e-05,5.9569218137767166e-05,0.5701709389686584,0.1042192876338958,-0.9926376938819884,Moderate
21.0353984,106.1025755,5.765338,3.892753124237061,154.16726684570312,23.09124565124512,27.15999794006348,20.18999671936035,0.3125,75.67500305175781,101456.7890625,0.0516295917332172,0.043979026377201,0.0001467305846745,8.665910718264058e-05,5.620643787551671e-05,0.5701709389686584,0.1042192876338958,-0.9926376938819884,Moderate
21.089142,105.990311,5.6517334,3.892753124237061,154.16726684570312,23.09124565124512,27.15999794006348,20.18999671936035,0.3125,75.67500305175781,101456.7890625,0.0904593616724014,0.0449374616146087,0.0001496778859291,9.22504550544545e-05,4.968886787537485e-05,0.697629248781459,0.1031299464623948,-1.117340839223608,Unhealthy for Sensitive
21.0243474,106.0172877,4.988467,3.892753124237061,154.16726684570312,23.09124565124512,27.15999794006348,20.18999671936035,0.3125,75.67500305175781,101456.7890625,0.0771945267915725,0.044339470565319,0.000151921150973,8.939614053815603e-05,5.188519571674988e-05,0.715809611418841,0.1028682785897569,-0.483695913667631,Unhealthy for Sensitive
21.023532,105.853941,4.8650875,4.533224582672119,154.4524383544922,23.463743209838867,27.219995498657227,20.15999794006348,0.375,73.7874984741211,101407.7890625,0.0250399578362703,0.044720709323883,0.0001429961557732,9.786953160073608e-05,5.290142144076526e-05,0.5597907739825538,0.1029905435540539,-1.2808358392652766,Unhealthy for Sensitive
21.04975,105.74187,5.922647,1.6239227056503296,132.87890625,22.85499382019043,26.2600040435791,20.15999794006348,0.1875,77.67500305175781,101422.5,0.0169113557785749,0.0583746582269668,0.0001637481182115,9.352981578558683e-05,-1.27438543131575e-05,0.6837193965911865,0.1057961210608482,-0.4196951389312744,Unhealthy
21.2003445,105.9485439,6.696101,1.6804207563400269,116.3172607421875,22.259992599487305,25.64998817443848,19.42000770568848,0.25,78.5250015258789,101425.8984375,0.0442089177668094,0.051021784543991,0.0001403638452757,8.317500760313123e-05,2.1653126168530434e-05,0.8225733041763306,0.1044477745890617,-0.2082649618387222,Unhealthy
21.1232473,106.2883295,5.527568,1.3609402179718018,110.40170288085938,22.101247787475582,25.53499794006348,19.3749942779541,0.0625,78.6312484741211,101428.203125,0.0146548403427004,0.0496155507862567,0.0001205709413625,9.454547398490833e-05,6.601879431400448e-05,0.7242156863212585,0.1051533445715904,-0.4049489796161651,Unhealthy for Sensitive
21.1527453,106.111371,5.5352697,1.6318787336349487,115.58399200439452,22.21736717224121,25.631988525390625,19.389005661010746,0.225,78.52000427246094,101419.734375,0.0226126816123724,0.0501630418002605,0.0001361318281851,8.575599349569529e-05,3.0052964575588703e-05,0.7560616731643677,0.1048457622528076,-0.2717459499835968,Unhealthy for Sensitive
21.1518069,106.1518796,5.995299,1.1950006484985352,108.9845733642578,21.83374214172364,25.469995498657227,19.1099796295166,0.0,78.4749984741211,101364.296875,0.0207132194191217,0.0502353720366954,0.0001348185905953,8.355468889931217e-05,4.185416764812544e-05,0.7383811473846436,0.104875661432743,-0.3653604388236999,Unhealthy
21.1638526,105.9235646,6.0008135,1.6804207563400269,116.3172607421875,22.259992599487305,25.64998817443848,19.42000770568848,0.25,78.5250015258789,101425.8984375,0.0423710234463214,0.0507985651493072,0.0001414145663147,8.427845750702545e-05,1.9855480786645785e-05,0.7919557690620422,0.1044634729623794,-0.211193174123764,Unhealthy for Sensitive
21.0272212,106.0342099,4.7475653,1.5535228252410889,123.94580078125,22.3649959564209,25.779993057250977,19.8699893951416,0.375,81.1875,101462.1015625,0.0604893490672111,0.050539419054985,0.0001340099843218,8.591101504862309e-05,3.872787783620879e-05,0.7191545367240906,0.1048472896218299,-0.1343159228563308,Unhealthy
21.01525,105.80013,4.3072305,1.6239227056503296,132.87890625,22.85499382019043,26.2600040435791,20.15999794006348,0.1875,77.67500305175781,101422.5,0.0101932343095541,0.0630450993776321,0.0001587235601618,0.0001063575109583,1.0102123269462028e-05,0.7098512442175527,0.1054234841336414,-0.2884062108818377,Unhealthy
21.1137452,105.9268934,5.2229247,1.5662126541137695,123.18294525146484,22.354496002197266,25.766992568969727,19.82499122619629,0.3625,80.92124938964844,101458.484375,0.032646220177412,0.0511038787662982,0.0001417429593857,8.684568456374109e-05,1.7281225154874846e-05,0.7789112329483032,0.105132944881916,-0.2632879316806793,Unhealthy
21.127574,105.9508299,5.7695165,1.616971731185913,120.13153076171876,22.3124942779541,25.714990615844727,19.64499855041504,0.3125,79.85624694824219,101444.0,0.0326519310474395,0.0505844578146934,0.0001434213772881,8.830661681713536e-05,2.724945807131008e-05,0.7647380522071071,0.1058137685754057,-0.181210169428282,Unhealthy
21.1277395,105.8895444,5.4764967,1.6190191507339478,119.69122314453124,22.32636833190918,25.735490798950195,19.65949821472168,0.30625,79.7768783569336,101427.640625,0.0295502357184886,0.051851850003004,0.0001449902192689,8.711784175829962e-05,2.573936944827437e-05,0.7789655874848774,0.105130155297402,-0.263070860994511,Unhealthy for Sensitive
21.1560765,106.2223111,4.7100043,1.1950006484985352,108.9845733642578,21.83374214172364,25.469995498657227,19.1099796295166,0.0,78.4749984741211,101364.296875,0.0185643564909696,0.0496921874582767,0.0001245569437742,8.256119326688349e-05,4.611193071468733e-05,0.7243463155935037,0.1051067052855434,-0.4250809092667166,Unhealthy for Sensitive
21.0377269,106.1468067,5.693217,1.526879906654358,111.81883239746094,22.36875343322754,25.600000381469727,19.6400089263916,0.125,78.7874984741211,101492.1015625,0.016991127282381,0.0503945462405681,0.0001316791749559,8.117500692605972e-05,4.321949381846935e-05,0.6828722357749939,0.1044702678918838,-0.3585759401321411,Unhealthy
21.0353984,106.1025755,5.765338,1.5535228252410889,123.94580078125,22.3649959564209,25.779993057250977,19.8699893951416,0.375,81.1875,101462.1015625,0.0229910537600517,0.0503565520048141,0.0001295304682571,8.50871583679691e-05,3.537743759807199e-05,0.6830453045894516,0.1044726393973313,-0.3584232998470881,Unhealthy for Sensitive
21.089142,105.990311,5.6517334,1.5535228252410889,123.94580078125,22.3649959564209,25.779993057250977,19.8699893951416,0.375,81.1875,101462.1015625,0.0357910469174385,0.0507116243243217,0.0001368175871903,9.06043715076521e-05,3.085069329245016e-05,0.7470130048787476,0.1055840974916631,-0.1649436197966838,Unhealthy
21.0243474,106.0172877,4.988467,1.5535228252410889,123.94580078125,22.3649959564209,25.779993057250977,19.8699893951416,0.375,81.1875,101462.1015625,0.0473335124552249,0.050702229142189,0.0001359058369416,8.680178871145472e-05,3.797668250626885e-05,0.7191545367240906,0.1048472896218299,-0.1343159228563308,Unhealthy for Sensitive
21.33847,105.3673,5.228505,1.1721673011779783,105.26520538330078,22.49661636352539,27.6519832611084,19.04999351501465,0.0,76.18375396728516,100880.40625,0.0165157169103622,0.0631397888064384,0.0001543647522339,8.129386696964502e-05,7.251488568726927e-06,0.774124026298523,0.1050257533788681,-0.4870503544807434,Moderate
21.023532,105.853941,4.8650875,1.6239227056503296,132.87890625,22.85499382019043,26.2600040435791,20.15999794006348,0.1875,77.67500305175781,101422.5,0.0178724620491266,0.0630450993776321,0.0001784414926078,0.0001113987527787,-8.652190444990993e-06,0.7510895673757668,0.1052837667798515,-0.1766331565877025,Unhealthy
21.04975,105.74187,5.922647,3.774960994720459,144.025634765625,23.59124183654785,27.7399845123291,20.6199893951416,0.6875,74.9375,101429.515625,0.0459203757345676,0.04452945291996,6.034140396719209e-05,8.840491500450298e-05,-1.7262245819438249e-06,0.3822256625461283,0.105882145074688,-1.2754322523182795,Unhealthy
21.2003445,105.9485439,6.696101,3.868429899215698,141.44139099121094,23.526243209838867,28.3799991607666,20.57000160217285,0.375,72.0625,101432.1171875,0.0662541836500167,0.0487017072737216,0.0001113406178774,8.214410627260804e-05,-4.71348175778985e-06,0.8055724694830161,0.1052305176854133,0.1267953366041183,Unhealthy for Sensitive
21.1232473,106.2883295,5.527568,3.722567319869995,136.4397430419922,23.228740692138672,28.41498756408692,20.04499244689941,0.15625,71.9625015258789,101451.40625,0.0474383309483528,0.0414314270019531,-2.614013290719342e-05,9.69085522228852e-05,-0.0001324725261705,0.3616299606871364,0.106006861076804,-1.5207463949390276,Unhealthy for Sensitive
21.1527453,106.111371,5.5352697,3.836958646774292,141.34817504882812,23.48124313354492,28.34799766540528,20.501001358032227,0.35,71.9887466430664,101426.875,0.0513207577168941,0.0436763241887092,5.431053796201013e-05,8.761096250964329e-05,-2.39227301790379e-06,0.3633841276168823,0.1052126437425613,-1.1894761323928833,Unhealthy for Sensitive
21.1518069,106.1518796,5.995299,3.553716897964477,140.5092315673828,23.07624626159668,28.05999183654785,19.8799991607666,0.125,71.32500457763672,101379.7109375,0.0620081089437007,0.043048046529293,0.0001052018633345,8.428547153016552e-05,4.429404725669883e-06,0.3269400000572204,0.1046643108129501,-1.3987321853637695,Unhealthy for Sensitive
21.1638526,105.9235646,6.0008135,3.868429899215698,141.44139099121094,23.526243209838867,28.3799991607666,20.57000160217285,0.375,72.0625,101432.1171875,0.0664414465427398,0.0486081838607788,0.0001100547597161,8.318450272781774e-05,5.874608177691698e-07,0.6484513978290292,0.106784664094448,-0.557023286819458,Unhealthy for Sensitive
21.0272212,106.0342099,4.7475653,3.5149378776550293,140.09268188476562,23.457490921020508,28.519983291625977,20.269983291625977,0.4375,74.57500457763672,101476.3125,0.0638342648744583,0.0412969104945659,0.0001484272797824,8.674027776578441e-05,3.140194894513115e-05,0.3632710576057434,0.1069415956735611,-1.4363491535186768,Unhealthy for Sensitive
21.01525,105.80013,4.3072305,3.774960994720459,144.025634765625,23.59124183654785,27.7399845123291,20.6199893951416,0.6875,74.9375,101429.515625,0.0429068431258201,0.0419688075780868,0.000107116693271,0.0001013522487482,9.944596968125552e-06,0.339526855185976,0.1056045838017478,-1.410795803885067,Unhealthy for Sensitive
21.1137452,105.9268934,5.2229247,3.5502870082855225,140.22755432128906,23.4643669128418,28.50598526000977,20.29998588562012,0.43125,74.3237533569336,101471.890625,0.0542518310248851,0.0487392321228981,0.0001111764504457,8.629153307992965e-05,-1.1916126823052764e-06,0.6215150952339172,0.1056659370660781,-0.6280484199523926,Unhealthy for Sensitive
21.127574,105.9508299,5.7695165,3.691683769226074,140.76702880859375,23.491867065429688,28.44999122619629,20.41999244689941,0.40625,73.31875610351562,101454.21875,0.0631868094205856,0.0425317361950874,0.0001150163225247,8.826524572214112e-05,3.274515620432794e-06,0.5920528354310641,0.1055909101369691,-0.7760226305971187,Unhealthy
21.1277395,105.8895444,5.4764967,3.673435926437378,140.6907958984375,23.48136711120605,28.36849021911621,20.43649101257324,0.440625,73.51875305175781,101437.40625,0.0738079696893692,0.0484767407178878,0.000108249601908,8.244726632256061e-05,9.754874554346316e-06,0.6081022024154663,0.1048507243394851,-0.595733106136322,Moderate
21.1560765,106.2223111,4.7100043,3.553716897964477,140.5092315673828,23.07624626159668,28.05999183654785,19.8799991607666,0.125,71.32500457763672,101379.7109375,0.0397364646196365,0.043048046529293,0.0001018562252284,8.53318560984917e-05,1.4769851986784488e-05,0.5545479690065264,0.1062060100533544,-0.5053814494691952,Unhealthy for Sensitive
21.0377269,106.1468067,5.693217,3.8914177417755127,132.37025451660156,23.381235122680664,28.769983291625977,20.209985733032227,0.1875,72.5999984741211,101523.109375,0.0262796450406312,0.0483811423182487,0.0001150496100308,8.24404414743185e-05,-2.8857175493612885e-07,0.6023430824279785,0.105678491294384,-0.6287034749984741,Unhealthy for Sensitive
21.0353984,106.1025755,5.765338,3.5149378776550293,140.09268188476562,23.457490921020508,28.519983291625977,20.269983291625977,0.4375,74.57500457763672,101476.3125,0.0401422269642353,0.0482651069760322,0.0001047108016791,8.614004036644474e-05,7.250424459925853e-06,0.5781211256980896,0.1061205491423606,-0.5309609770774841,Unhealthy for Sensitive
21.089142,105.990311,5.6517334,3.5149378776550293,140.09268188476562,23.457490921020508,28.519983291625977,20.269983291625977,0.4375,74.57500457763672,101476.3125,0.0825007110834121,0.0418512225151062,0.0001105347910197,9.089319064514711e-05,5.752395736635663e-06,0.5559011697769165,0.1064255163073539,-1.050505518913269,Unhealthy for Sensitive
