lat,lon,SQRT_SEA_DEM_LAT,WSPD,WDIR,TMP,TX,TN,TP,RH,PRES2M,NDVI,CO,HCHO,NO2,SO2,CLOUD,O3,AAI,Actual_Label
21.119446,105.9896,5.4651723,0.958454,292.2304,32.142506,36.089996,27.88001,2.3125,58.05125,99899.664,0.08154506,0.027340284,0.0001055727,6.8156834e-05,-5.9311144e-05,0.7789101,0.12486121,-1.3197736,2
20.927,106.314,4.784339,1.4814107,33.435303,25.288748,30.050013,22.399988,5.0,85.4,100946.34,0.11903659,0.032813754,0.00010604413,7.863046e-05,-3.8547514e-06,0.33971897,0.120137155,-1.6310672,0
21.031,106.5291,4.23687,0.23564073,347.43823,17.732492,19.739985,15.60998,0.0,65.05,102115.81,0.007533524,0.049458183,-6.5919508e-06,0.00023760312,0.00022372985,1.0,0.113389686,-0.67975897,2
21.127739,105.88954,5.4764967,5.368915,20.758762,23.621563,25.393991,22.140001,3.565625,81.455,101158.3,0.14034013,0.040943485,0.00041855063,2.6216721e-05,0.00021735133,1.0,0.11618113,-0.79771763,2
21.151808,106.15188,5.995299,2.9001155,141.94957,20.966242,23.86999,18.200006,3.4375,82.0375,101242.95,0.017257972,0.05368942,0.00016227216,7.3485455e-05,-2.4220764e-05,0.85159856,0.11447466,-0.35865232,3
21.023533,105.85394,4.8650875,6.0686088,37.493042,17.036238,19.88,15.329981,0.375,56.100002,102005.45,0.010352275,0.057895336,4.838275e-05,6.8993235e-05,-0.00044760114,0.16331403,0.11059074,-2.4481938,2
21.151808,106.15188,5.995299,2.1275198,140.48322,29.050005,34.650017,24.749994,10.625,75.9625,100082.75,0.081358366,0.05062759,0.00017926132,3.0375124e-05,-9.94259e-05,0.26723355,0.12836103,-0.72823536,2
21.023533,105.85394,4.8650875,0.8406861,28.508484,26.012506,29.749994,24.050013,16.875,85.25,100986.64,0.030735236,0.027464442,0.00015599794,6.9004556e-05,6.643376e-05,0.9081339,0.12438271,-1.4772823,2
21.04975,105.74187,5.922647,2.7800908,76.213684,20.776247,26.239985,15.839991,6.8125,82.0875,101319.16,0.055385023,0.047114205,0.00010348393,6.7215115e-05,0.0001682419,0.6083097,0.10336828,-1.1417414,4
21.152746,106.111374,5.5352697,4.546201,131.96161,30.76626,34.41,28.47001,23.1875,73.0925,99969.41,0.25961724,0.03167628,8.111033e-05,4.1108156e-05,-0.0005507396,0.0,0.12919562,-2.5112162,2
21.089142,105.99031,5.6517334,3.1993575,152.97443,21.939997,27.200006,18.219995,0.75,72.6,101661.84,0.1060291,0.05276647,0.00012454427,7.5889795e-05,1.4616994e-05,0.19182774,0.117036365,-0.62063706,4
21.18734,106.074295,5.0149364,3.0453584,140.24562,28.825003,33.249992,25.650019,0.1875,80.075005,100084.87,0.046359584,0.033821777,0.00022064941,5.9320875e-05,-1.4447214e-06,0.43980172,0.1248123,-1.7857268,0
21.024347,106.01729,4.988467,6.5678506,21.281006,17.611246,20.510004,16.820002,2.9375,64.5375,101873.21,0.0088626295,0.045553286,0.0001588526,8.669036e-05,3.4293156e-05,1.0,0.11419354,-0.6594397,0
21.027222,106.03421,4.7475653,4.904395,167.39832,32.887505,39.55001,28.85,0.4375,60.5625,100122.73,0.24215527,0.033130582,0.00016044108,3.44995e-05,-5.0429204e-05,0.0,0.12812668,-1.5615091,2
21.04975,105.74187,5.922647,3.4521956,155.84793,31.250006,38.749992,26.450006,0.875,68.25,100212.555,0.041189473,0.04721205,0.00029725616,4.7628797e-05,-0.0006729731,0.5119582,0.12030482,-0.7767352,4
21.33847,105.3673,5.228505,0.6879412,211.47826,29.112503,33.750004,25.960007,1.94375,72.8525,99545.125,0.4324065,0.03848971,0.0004379673,3.1766896e-05,0.00026406016,0.0,0.12541087,-1.098352,0
21.163853,105.92356,6.0008135,3.9715796,118.62198,28.900003,32.950005,26.550013,4.0625,80.2125,100347.234,0.08922136,0.028952094,0.00014452869,5.3838394e-05,-0.000100225065,0.90220636,0.12023007,-0.67698795,4
21.123247,106.28833,5.527568,3.5568151,155.22581,25.466251,30.35,21.85,0.6875,75.575,101145.42,0.011335198,0.06409305,0.000104743114,8.773408e-05,6.559001e-06,0.77170336,0.12619206,-2.6238291,2
21.089142,105.99031,5.6517334,2.2927773,20.055176,20.948748,25.409998,18.290003,0.0,67.200005,102066.19,0.32825822,0.04787534,0.0001516629,5.1622465e-05,0.00045485474,0.4146186,0.11626447,-1.7288249,2
21.031,106.5291,4.23687,1.8153051,347.35138,21.22,22.939997,19.399988,0.0,87.887505,101465.54,0.0109530585,0.03416136,7.7247416e-05,0.0001109274,8.844974e-05,1.0,0.117035285,-1.508857,0
21.01525,105.80013,4.3072305,3.1270657,354.01135,23.359991,28.61999,19.510004,0.0,50.525,101291.1,0.31507605,0.047923688,9.060721e-05,6.164586e-05,0.0001258353,0.0,0.11321482,-1.2350829,4
20.9774,106.4308,4.5892034,1.1014315,1.0404358,24.518751,25.85,23.249994,92.4375,94.7625,100635.92,0.004553504,0.040418647,0.0001860049,9.1243535e-05,3.1891177e-05,1.0,0.11488517,-0.7396264,2
21.01525,105.80013,4.3072305,2.188656,68.314026,16.868746,18.429987,15.420008,0.5625,77.637505,101644.1,0.008372641,0.05595729,0.00016591582,9.382556e-05,1.9437284e-05,1.0,0.10434686,-0.090526804,4
20.9774,106.4308,4.5892034,5.189313,135.20494,29.475008,32.85,27.550013,19.25,82.1875,100144.766,0.026471302,0.03482891,0.0002836238,5.921446e-05,-1.3586414e-05,0.75537765,0.120460406,-1.2787414,0
21.083204,106.280785,5.4414167,2.9944754,141.04884,24.008749,26.769983,21.469995,0.25,84.325005,101057.35,0.039790373,0.042518035,0.00016491493,0.000114303635,-0.00026046703,0.68129617,0.10920368,-1.7992352,2
21.113745,105.926895,5.2229247,4.113466,149.53577,26.66538,31.759995,24.550013,0.25625,80.71625,100774.52,0.10520362,0.10355424,0.00020501707,7.628894e-05,3.0769388e-06,0.17465022,0.12093129,2.1701822,4
21.04975,105.74187,5.922647,3.1775038,157.47029,29.65751,36.55001,25.749994,4.1875,70.887505,100243.14,0.2720019,0.0468412,0.00031357253,4.8832222e-05,0.00025300236,0.11388397,0.1333268,-1.7310152,4
21.33847,105.3673,5.228505,3.7002532,112.01466,25.368502,29.493011,22.480005,0.125,73.54625,100337.266,0.035543684,0.06713415,0.00010950326,7.740268e-05,4.07676e-05,0.830928,0.10839381,0.36928692,2
21.152746,106.111374,5.5352697,1.3586183,16.147177,25.599617,31.141006,20.858988,0.0,70.6675,101067.22,0.15902966,0.046886504,-4.510691e-05,4.4922363e-05,0.0002902638,0.377957,0.11565806,-1.6536946,0
21.152746,106.111374,5.5352697,3.8265412,34.88063,15.774241,18.095991,13.685004,1.30625,74.675,101742.36,0.0086841155,0.059991334,0.00016059796,8.735068e-05,0.00012617013,0.92515236,0.10453667,-0.54109013,2
21.113745,105.926895,5.2229247,4.203063,156.08626,31.538754,37.120014,27.749994,0.175,70.223755,100325.086,0.10332381,0.033476394,0.00024958162,4.491048e-05,-0.0004515073,0.12768091,0.12368837,-1.6999829,2
21.1164,106.3856,3.3828938,2.2138326,7.1099973,22.943346,29.396002,18.698402,0.0,45.177002,101413.555,0.47419447,0.04644219,-7.837936e-05,4.844926e-05,0.00055178104,0.0,0.114949666,-1.6361687,2
21.037727,106.146805,5.693217,2.885959,140.3247,31.025007,37.650017,26.749994,1.4375,71.275,100452.69,0.25053665,0.04758385,0.00038016448,2.994994e-05,-0.00019273261,0.0,0.12279174,-1.7777712,2
21.127575,105.95083,5.7695165,0.50347924,313.82785,29.725622,35.254982,25.800013,2.96875,75.1875,100135.78,0.562228,0.032505166,0.0002504746,3.8906473e-05,-0.00012049003,0.544897,0.12297972,-1.0368314,2
21.01525,105.80013,4.3072305,0.33910957,285.82935,31.512503,36.55001,27.950006,2.6875,68.8125,99719.1,0.23141459,0.038353037,0.00023384644,5.0995608e-05,-0.00016704912,0.30526707,0.12931296,0.117459334,2
21.33847,105.3673,5.228505,2.2617714,148.14272,15.752499,17.943003,14.042994,0.0,50.25875,101950.586,0.049980007,0.07624667,0.0002619784,3.646476e-05,-0.00017746376,0.27470765,0.111599565,0.25142834,2
21.200344,105.94855,6.696101,4.338148,20.722229,14.694994,17.230005,12.760004,0.6875,54.375,102042.94,0.016092302,0.057176903,0.0001044385,8.1618535e-05,-2.3922403e-06,0.99207383,0.10607633,-0.20049311,4
21.127739,105.88954,5.4764967,4.2244163,152.72758,29.798134,33.005005,26.895016,0.340625,72.87125,100423.69,0.36875394,0.03366661,0.00014218858,2.3527722e-05,3.7273705e-05,0.40043557,0.12829696,0.38982627,2
21.024347,106.01729,4.988467,1.3434663,337.2284,22.871256,29.550013,17.450006,0.0,69.8125,101705.64,0.3549559,0.059205383,0.00014863336,4.5872195e-05,-0.00011702633,0.035836607,0.12449064,-2.0683858,4
21.163853,105.92356,6.0008135,3.1240046,152.75824,33.250004,39.35,28.85,0.0,58.612503,99996.875,0.3809206,0.038633056,0.00022799788,5.78656e-05,-0.00021661265,0.2106208,0.12297455,-2.498794,2
21.127739,105.88954,5.4764967,0.33119568,260.46133,28.109379,32.824997,24.720009,1.8,75.24063,100783.48,0.7852537,0.033095982,0.00032446405,6.8963265e-05,0.00025708776,0.028271057,0.12848286,-0.18394543,2
21.023533,105.85394,4.8650875,2.169166,92.24573,27.662504,31.950006,24.85,22.4375,81.1625,100664.77,-0.016470319,0.04174976,0.0002883631,6.65184e-05,-0.00020091634,0.9971806,0.12082871,-2.5756402,2
21.127575,105.95083,5.7695165,4.1795516,158.16785,32.400005,38.450005,28.200006,0.0,62.68125,100195.414,0.33178547,0.032096673,3.0050085e-05,5.2199022e-05,-7.223802e-05,0.48501033,0.12424269,-1.1332198,2
21.01525,105.80013,4.3072305,4.072503,6.662567,21.31251,23.650019,19.050013,0.0625,71.175,101847.625,0.010365801,0.046994753,0.0001317916,7.6300945e-05,0.0006450169,1.0,0.11869455,-1.3840594,2
21.023533,105.85394,4.8650875,3.5863283,164.22467,32.88751,38.950005,28.35,0.0625,59.787502,100164.914,0.31551957,0.034098864,-2.1955857e-05,6.912403e-05,-9.322897e-05,0.4401377,0.124117136,-0.31047332,2
20.9774,106.4308,4.5892034,6.0647907,157.08673,31.625006,37.249992,28.550013,1.75,66.3375,100019.75,0.310253,0.03168807,0.00026198273,3.377287e-05,9.274209e-05,0.0,0.12677561,-1.480598,2
21.18734,106.074295,5.0149364,4.24626,144.65839,22.05499,26.429987,20.059992,0.75,79.9625,101051.805,0.0018557977,0.047443505,0.00010767606,8.605614e-05,1.6133781e-05,1.0,0.10146089,-0.54359627,3
21.1164,106.3856,3.3828938,0.14336866,167.76793,20.272982,25.995806,15.651296,0.0,63.38525,101125.414,0.109260045,0.07055925,0.00016305517,0.00010756758,-2.1778476e-05,0.4828064,0.1104855,-1.9868824,3
21.151808,106.15188,5.995299,1.5559348,111.39113,30.858744,36.1,27.489985,0.0,65.5625,100547.48,0.553655,0.054162055,0.00025083305,5.5700904e-05,-5.9726848e-05,0.3126989,0.124174505,-1.6015645,3
21.127739,105.88954,5.4764967,1.0239348,93.023476,20.146805,21.18649,18.892008,2.046875,87.20062,101295.0,0.0032599838,0.048219886,3.14944e-05,9.0383575e-05,-2.4258188e-06,1.0,0.10686007,-1.3449956,3
21.200344,105.94855,6.696101,0.7549224,145.04684,18.835001,24.749994,13.550013,0.0,66.6125,101584.19,0.7126437,0.0627527,0.00024757348,3.0936124e-05,0.0009255287,0.0,0.1261035,-1.7648585,4
21.123247,106.28833,5.527568,2.474193,110.78332,25.373125,28.1,23.25001,3.375,84.61875,100995.9,0.036644068,0.059716444,9.681141e-05,7.066283e-05,0.0009564865,0.6769595,0.12536827,-0.46028528,2
21.089142,105.99031,5.6517334,3.528585,329.09195,16.525,18.540003,15.899988,31.875,86.125,101663.45,-0.0036895755,0.055479847,0.00015714018,7.687391e-05,1.0849157e-05,1.0,0.12338063,-1.1369672,2
21.33847,105.3673,5.228505,2.9074755,120.999725,21.688251,25.280003,19.540012,0.00625,67.705,101021.4,0.050237555,0.10225842,0.00022952768,6.645474e-05,-8.630568e-05,0.6953504,0.11443851,1.6928264,4
21.127575,105.95083,5.7695165,4.688354,17.924286,23.341246,28.264994,20.329996,0.0,48.20625,101775.2,0.3497252,0.044267505,0.00014350397,4.588702e-05,0.00019737126,0.0,0.115429446,-1.6533277,3
21.33847,105.3673,5.228505,1.2700081,110.618965,23.729494,27.450006,20.651999,0.0625,84.53125,100399.48,0.022709226,0.0450947,0.00014341249,8.21717e-05,-3.1474447e-06,0.6893242,0.11448239,-1.4222311,2
21.127575,105.95083,5.7695165,0.7764913,157.58434,25.059994,29.054987,21.825006,0.09375,76.3,101397.05,0.16124341,0.04404648,0.00017255399,4.352441e-05,-1.3524099e-05,0.9927545,0.11684234,-0.4456546,3
21.18734,106.074295,5.0149364,4.0594473,139.43315,26.78625,31.209986,24.749994,0.125,83.2375,100736.19,0.04626885,0.05582657,0.00030310036,5.278497e-05,0.00057818845,0.7802048,0.12576158,1.6791853,2
21.119446,105.9896,5.4651723,3.307018,34.082973,11.545368,13.909992,9.220008,0.0,30.04,102247.58,0.011042369,0.055393994,0.0001224154,8.1960505e-05,1.4316376e-05,1.0,0.112216786,-0.7671947,3
21.04975,105.74187,5.922647,1.3938178,0.5652466,18.79125,22.700006,15.1,0.0,60.600002,101983.555,0.5439606,0.047114205,0.0002366459,6.141999e-05,0.00035223897,0.7920641,0.10695608,-0.9327432,3
21.127739,105.88954,5.4764967,2.11046,132.89246,22.185867,26.3725,19.037989,0.0,66.30813,101425.7,0.9764574,0.04738812,0.00015596992,8.9786205e-05,1.4846857e-05,0.76418567,0.11936956,-0.8800411,3
21.037727,106.146805,5.693217,3.0789213,139.42899,26.962511,32.55001,23.85,0.0,82.6,100784.72,0.06785805,0.03750922,0.00022849713,5.5359953e-05,-1.1506407e-05,1.0,0.12166705,-0.68622535,2
21.083204,106.280785,5.4414167,0.83872765,102.13054,30.650007,36.150017,27.050013,0.625,70.775,99974.99,0.42100817,0.03580181,0.00019865822,0.00018057071,0.00013384585,0.09393579,0.12595898,-2.6014585,2
21.01525,105.80013,4.3072305,3.96958,144.61334,22.118746,26.63,18.409998,0.0,65.9,101179.305,0.021444608,0.058661558,0.00014378308,0.00011528044,5.1995325e-05,1.0,0.11675079,-0.4754824,4
21.200344,105.94855,6.696101,3.3900998,120.90578,29.537508,32.55001,27.650019,10.5625,75.0375,100220.5,0.03170478,0.033762004,0.00031497152,4.9363625e-05,-0.00020697838,1.0,0.12484701,-1.3519727,2
21.127739,105.88954,5.4764967,4.379914,16.031443,15.200619,18.205496,12.946489,3.309375,63.576252,101645.43,0.028560547,0.052162454,0.00027107992,7.631061e-05,5.3573473e-05,0.4698781,0.11601178,-1.1351614,0
21.152746,106.111374,5.5352697,2.509667,26.822567,15.607494,20.32099,11.324997,0.0,53.73875,102066.73,0.21322912,0.05884648,0.000336396,9.2112256e-05,0.0005613818,0.0,0.110228054,-1.7354753,4
20.9774,106.4308,4.5892034,1.6362457,351.91943,19.663748,22.070002,17.989985,0.0,57.7625,101799.984,0.029315962,0.05984884,0.0003107822,0.00038569813,0.00014350518,0.68760544,0.11055486,-0.46594462,3
21.18734,106.074295,5.0149364,4.4144115,134.33461,29.887506,34.150017,26.650019,19.9375,79.9,100223.37,0.05056973,0.03460879,8.156897e-05,6.57773e-05,0.0002347195,0.2768242,0.11950028,-1.353028,0
21.123247,106.28833,5.527568,1.9680845,125.02694,27.517506,32.950005,24.300013,4.125,77.1125,100939.0,0.21910112,0.03532323,0.0001652693,0.00014750531,0.00014967911,0.5057744,0.1266969,-1.1326665,4
21.127575,105.95083,5.7695165,3.8631496,25.998688,19.201242,20.794992,17.46499,0.84375,55.7,101715.99,0.048626818,0.067022294,0.00020932124,7.719673e-05,4.689496e-05,1.0,0.11788473,0.94328785,2
21.200344,105.94855,6.696101,1.9670428,136.15863,27.487509,31.150019,24.450006,18.9375,80.162506,100791.2,0.76647097,0.039980758,0.00026676484,3.5088295e-05,-3.1720374e-06,0.6442381,0.12683885,-0.054898273,2
21.152746,106.111374,5.5352697,0.88113743,113.27774,18.442997,23.09899,14.278,0.0,58.915,101582.26,0.17963779,0.051683206,2.0580298e-06,6.9581234e-05,0.0003104809,0.48638883,0.1088242,-2.007129,3
21.152746,106.111374,5.5352697,1.4495567,62.832695,20.955626,25.709995,17.984985,1.64375,69.70251,101339.74,0.013284599,0.063032694,0.00016142924,8.358875e-05,-0.0002514248,0.4088496,0.1198654,0.54852414,2
21.152746,106.111374,5.5352697,3.432906,136.76169,29.765007,36.660015,26.070011,6.05,76.490005,100627.63,0.24561726,0.054780643,0.00033214447,5.34774e-05,0.00026343603,0.87378573,0.1288786,-0.96268195,2
21.156076,106.22231,4.7100043,3.1565533,126.075745,24.712507,29.550013,21.050013,4.25,77.5875,101197.62,0.1324222,0.041320853,0.00023722496,7.0014736e-05,-2.4717112e-05,0.49668482,0.12643078,-2.173798,0
21.037727,106.146805,5.693217,1.2409377,109.29277,16.592493,19.63,14.85,0.0,56.3875,102379.35,0.15703894,0.060737524,0.0002412795,0.00011195198,0.000645026,0.042587183,0.11271092,-0.48915666,4
21.023533,105.85394,4.8650875,4.022663,146.03342,27.56,33.650017,24.85,0.3125,74.875,100721.41,0.07327823,0.10305188,0.00032668532,7.896459e-05,-0.00016506866,0.13370411,0.12126612,1.8474418,4
21.18734,106.074295,5.0149364,1.9669559,198.18164,33.3125,38.749992,28.249994,0.0,56.1125,99913.2,0.42944318,0.02818533,0.00028558954,4.5564688e-05,-0.00020105059,0.0,0.12656932,-1.3261119,2
21.027222,106.03421,4.7475653,1.7874165,112.40411,28.625006,31.950006,25.749994,11.8125,78.2,100253.94,0.5495496,0.032244742,0.00031013138,5.830641e-05,-2.9498147e-05,0.99969333,0.126977,-1.7256669,4
21.024347,106.01729,4.988467,1.0902323,66.1976,19.594992,24.649988,15.769983,0.0,43.575,101946.375,0.42647755,0.0458408,0.0002667854,6.936334e-05,0.0019432886,0.57388014,0.12263622,0.23027542,3
21.200344,105.94855,6.696101,3.5177915,147.6709,27.962507,33.950005,24.249994,1.0625,78.9875,100487.31,0.14406268,0.04014742,0.00014471056,6.423508e-05,5.452862e-05,0.38316378,0.1267496,-2.2369068,2
21.151808,106.15188,5.995299,2.942053,143.95294,26.675009,30.950006,23.650019,0.0,82.675,100657.72,0.06977961,0.036571044,0.00018587813,5.860704e-05,-7.4876625e-06,1.0,0.12237842,-1.0802902,2
21.089142,105.99031,5.6517334,2.507733,139.60934,24.337507,30.450006,19.050013,0.0,74.65,101093.164,0.24329081,0.05781245,5.0451978e-05,0.00010847249,-0.00039359837,0.27989334,0.12772474,-2.0050666,4
21.33847,105.3673,5.228505,1.188877,83.48899,26.383757,29.240019,24.809996,28.35625,88.90875,99968.06,0.035342224,0.030233322,0.00014963362,5.3320633e-05,-5.729689e-05,1.0,0.12551992,-1.3497968,0
20.9774,106.4308,4.5892034,2.3142257,8.917908,19.211245,22.749994,16.950006,0.0,56.15,101880.45,0.060460463,0.049759608,0.00010332403,0.00012105453,4.602883e-05,0.33583465,0.111753054,-1.7032168,4
21.023533,105.85394,4.8650875,4.461117,29.014069,16.926245,18.679987,15.879999,0.0625,51.1625,102258.58,0.013947754,0.072393164,0.0002362451,8.085783e-05,-0.000110665205,1.0,0.12133737,-0.50317776,4
21.04975,105.74187,5.922647,1.1660684,38.208984,26.814997,30.749994,23.429987,9.625,77.95,100900.14,0.011254992,0.039886244,0.00014880291,6.433115e-05,-1.4006284e-05,0.8241011,0.118909776,-1.1298482,2
21.123247,106.28833,5.527568,3.6169457,154.93588,24.956255,28.150003,22.25001,0.96875,81.037506,101010.44,0.36316296,0.0818865,0.0002592093,7.110164e-05,0.00011032818,0.88733697,0.12499215,1.8666624,2
21.027222,106.03421,4.7475653,0.86642677,128.02722,29.227503,34.650017,25.550013,0.0,68.262505,100561.22,0.4920863,0.04324019,0.00018617036,4.703598e-05,0.000120110504,0.0958207,0.12681189,-2.5473175,4
21.200344,105.94855,6.696101,4.6225986,122.55556,30.437506,34.650017,26.85,10.4375,70.7875,100309.29,0.33516914,0.03273324,0.00014900997,3.718657e-05,0.00011986595,0.09538373,0.12292427,-2.2097013,0
21.127575,105.95083,5.7695165,1.4543637,127.21383,22.243753,26.35,19.75001,0.03125,76.875,101179.125,0.066978924,0.10355424,0.00020501707,7.2632436e-05,3.0769388e-06,0.5156765,0.12023276,0.9702203,3
21.152746,106.111374,5.5352697,2.3119953,19.7085,16.941755,19.590012,15.249994,6.9625,71.6975,101852.21,-0.0005348547,0.06777012,0.00017580004,5.715529e-05,-6.244278e-05,1.0,0.12399437,0.111905746,2
21.023533,105.85394,4.8650875,1.0168641,168.80057,30.687506,35.950005,27.450006,5.375,70.4875,100383.734,0.03616166,0.030287953,0.00036054087,0.00011055562,3.691567e-05,0.96067446,0.12339712,-1.2643709,2
21.18734,106.074295,5.0149364,1.1791236,76.70035,28.025003,32.650017,24.249994,5.8125,79.5375,100271.83,0.08588819,0.03279912,3.8660568e-05,6.0637532e-05,-3.6659843e-05,0.98196036,0.123075806,-1.1071352,0
21.127739,105.88954,5.4764967,1.3566356,8.448428,19.295433,20.431501,17.794498,0.884375,86.23375,101415.86,0.05220601,0.045582302,0.00033365318,0.00021600335,0.00012386515,0.62706953,0.11415226,0.4264003,3
21.04975,105.74187,5.922647,2.8295166,114.73096,31.650003,36.55001,29.049982,5.375,66.1625,99940.14,0.21374369,0.026420243,0.00018396392,3.4799115e-05,-0.00019752079,1.0,0.12194164,-0.5384275,4
21.04975,105.74187,5.922647,2.1665964,62.32614,20.914995,22.35,19.799982,0.5625,77.200005,101028.875,0.07049006,0.06261319,0.00017528542,5.8175392e-05,-5.5470115e-05,0.6061708,0.122668825,3.8600209,2
21.163853,105.92356,6.0008135,3.5377252,142.19072,25.350008,28.35,22.150019,0.4375,80.85,101050.14,0.030722808,0.059863053,0.00017088842,6.302633e-05,-3.053447e-05,0.571921,0.12658376,-1.0422071,3
21.18734,106.074295,5.0149364,2.8207407,152.35617,21.056242,25.549982,16.929987,0.0,69.225,101626.21,0.18053506,0.04842997,0.0001715959,5.77456e-05,-7.727766e-06,0.35602704,0.11541235,-2.037574,3
21.031,106.5291,4.23687,2.4773831,9.9661255,20.781244,24.730005,17.459986,0.25,52.0875,101443.75,0.08917749,0.046095084,5.7287267e-05,0.00011369368,0.00020067007,0.8515169,0.11028487,-2.0842168,2
21.037727,106.146805,5.693217,3.3469393,150.43826,21.76499,27.010004,18.239985,0.4375,71.65,101697.836,0.04096807,0.051887695,7.6656805e-05,7.105918e-05,-0.00032646596,0.18261062,0.11656479,-0.7491932,4
21.089142,105.99031,5.6517334,1.0697027,82.27704,16.552496,19.35,14.260004,0.0,70.8625,102109.89,0.046252534,0.06836632,6.570452e-05,6.6993634e-05,0.0005659489,0.24207522,0.11734391,-0.47094607,3
21.151808,106.15188,5.995299,3.9747837,138.18689,31.57501,36.950005,27.550013,2.4375,67.7375,100082.914,0.2357331,0.0351949,0.00017270424,7.0890936e-05,-0.00044728682,0.28958583,0.12887566,-1.8960438,2
21.156076,106.22231,4.7100043,0.9923851,13.178528,16.344992,18.549982,14.079981,0.0,63.6875,102005.89,0.041597612,0.07053678,0.00012080791,5.617345e-05,0.00036615864,0.28616357,0.11721027,-0.510768,3
21.04975,105.74187,5.922647,2.9163644,125.47487,28.50249,32.639977,25.489985,52.1875,80.2375,100710.48,0.091556616,0.046640985,0.00023159297,7.5865806e-05,7.209508e-06,0.9559164,0.119850434,-2.342468,2
21.151808,106.15188,5.995299,3.9627595,145.8638,23.477495,26.519983,20.909998,0.6875,85.262505,100737.586,0.04119666,0.064835414,0.00020216798,8.341855e-05,-5.805214e-05,1.0,0.11916517,1.237059,2
21.152746,106.111374,5.5352697,2.1271114,69.109184,24.62576,27.090012,23.55401,5.09375,82.53,100933.89,0.052799273,0.07044042,0.00027180635,7.5823125e-05,-5.4263615e-05,0.43843675,0.1226043,2.3391457,2
21.200344,105.94855,6.696101,1.0843272,112.57414,22.506247,25.820002,20.779993,2.6875,87.5375,100830.42,0.007464915,0.0411251,-2.5261186e-05,4.216675e-05,0.0006481774,0.91475075,0.11919122,0.100253664,3
21.04975,105.74187,5.922647,3.6610477,25.523895,25.10375,29.269983,22.36999,0.8125,68.0125,101295.47,0.09136421,0.036036804,0.00013196011,7.435367e-05,3.0070165e-05,0.9968403,0.11911919,-0.9889248,2
21.127575,105.95083,5.7695165,6.9786873,25.2202,15.119371,18.109995,13.299997,0.125,43.63125,102321.31,0.013101768,0.047522906,0.000103826955,8.526482e-05,1.5307462e-05,1.0,0.10087179,-0.12763076,4
21.089142,105.99031,5.6517334,3.5792675,138.48277,25.487486,30.649988,22.769983,1.9375,86.15,100956.54,0.122896485,0.07156042,0.00026795926,6.1233055e-05,-0.00031571617,0.2677168,0.12928046,-0.44314572,4
21.024347,106.01729,4.988467,4.080942,149.98737,26.683756,31.749994,24.550013,0.25,80.7,100777.6,0.12378006,0.10547546,0.0001806737,7.6406905e-05,0.0004020917,0.1396013,0.121653564,1.9040351,2
21.127575,105.95083,5.7695165,2.0747008,140.8352,30.293753,35.049995,26.800013,1.84375,71.05625,100571.97,0.03394878,0.050539028,0.00023916857,6.8958965e-05,-5.920774e-06,0.42873207,0.12582545,-1.6753191,3
20.9774,106.4308,4.5892034,2.4773831,9.9661255,20.781244,24.730005,17.459986,0.25,52.0875,101443.75,0.09611395,0.0461427,6.291241e-05,9.423851e-05,0.00016218361,0.887215,0.1094517,-1.8390166,4
21.037727,106.146805,5.693217,5.1526113,158.00243,21.929995,24.11999,19.88,0.8125,77.175,101305.87,0.009737722,0.057258245,0.00023448617,7.906251e-05,-3.262552e-05,0.95573306,0.10690072,-0.4810363,2
20.927,106.314,4.784339,0.84125274,131.50627,27.725,32.55001,24.550013,0.125,78.25,100892.33,0.3119599,0.03576599,0.00019472968,5.9274284e-05,-0.0003143019,0.4741595,0.12554166,-0.30847842,0
21.119446,105.9896,5.4651723,2.9925685,149.39702,23.42025,28.349005,19.719995,0.33125,73.805,101271.414,0.090099156,0.06264858,0.00016513286,9.3960785e-05,-4.5878285e-05,0.7681428,0.11076223,0.047233425,2
21.119446,105.9896,5.4651723,0.6830085,236.3865,33.71625,39.16,29.729996,0.0125,51.197502,100029.31,0.31663686,0.033254843,0.00058249786,6.0946775e-05,0.0006447737,0.07906615,0.124715924,-0.6130219,2
21.024347,106.01729,4.988467,1.0034044,318.5858,30.462507,36.650017,25.249994,4.75,70.6375,99846.9,0.51994336,0.037370153,0.00036583957,5.4730823e-05,-0.00016405137,0.032428525,0.12962012,-1.4432697,2
21.027222,106.03421,4.7475653,2.5470006,305.7338,18.367498,18.950006,16.799982,3.375,83.850006,101865.5,0.37057135,0.04168869,0.00016304728,3.577098e-05,0.00048602116,0.34922266,0.12699576,-2.5487204,4
21.01525,105.80013,4.3072305,3.0509098,137.65681,24.142496,27.140009,21.61999,0.5,78.075005,101089.875,0.028099652,0.060681976,0.00046480892,0.00010449369,-0.00021068199,0.4200026,0.120567694,0.27510378,4
21.123247,106.28833,5.527568,2.2854412,16.30362,22.68312,28.094995,18.460001,0.0,56.456253,101251.555,0.2293956,0.04046548,0.00023535719,5.251363e-05,-0.0001557595,0.0,0.11375206,-1.9740651,3
21.33847,105.3673,5.228505,1.1559023,300.31726,22.416365,27.70199,18.749994,0.0,52.440002,101331.33,0.40256327,0.04729243,0.00013352168,4.8431015e-05,-0.00027137206,0.0,0.11285405,-1.5775079,2
