time,ID,pm25,lat,lon,SQRT_SEA_DEM_LAT,WSPD,WDIR,TMP,TX,TN,TP,RH,PRES2M
2021-05-22,19,38.92,21.04975,105.74187,5.922647,4.198124885559082,152.16836547851562,32.38750076293945,38.84999847412109,27.95000648498535,0.0,65.82499694824219,99977.703125
2021-05-22,51,25.52016667,21.2003445,105.9485439,6.696101,4.855117321014404,142.7318115234375,31.550004959106445,37.84999847412109,27.850000381469727,0.6875,69.57500457763672,99995.8984375
2021-05-22,52,24.35040833,21.1232473,106.2883295,5.527568,5.713677406311035,144.86831665039062,31.39375686645508,37.50000762939453,28.15000343322754,1.21875,69.76875305175781,100023.0
2021-05-22,53,30.7121875,21.1527453,106.111371,5.5352697,4.944798946380615,142.899658203125,31.515005111694336,37.80999755859375,27.8700008392334,0.85625,69.68000793457031,99992.078125
2021-05-22,54,4.534316667,21.031,106.5291,4.23687,5.916276931762695,143.8951873779297,31.08750343322754,36.24999237060547,28.2499942779541,0.0625,71.17500305175781,99944.703125
2021-05-22,60,20.983445,21.1873402,106.0742958,5.0149364,4.855117321014404,142.7318115234375,31.550004959106445,37.84999847412109,27.850000381469727,0.6875,69.57500457763672,99995.8984375
2021-05-22,62,22.72935,21.1518069,106.1518796,5.995299,5.751935005187988,144.41021728515625,31.200010299682617,37.45000457763672,28.050012588500977,2.375,70.625,99957.703125
2021-05-22,66,34.14003333,21.1638526,105.9235646,6.0008135,4.855117321014404,142.7318115234375,31.550004959106445,37.84999847412109,27.850000381469727,0.6875,69.57500457763672,99995.8984375
2021-05-22,71,24.5542,21.0272212,106.0342099,4.7475653,4.5993852615356445,151.5125732421875,31.90001106262207,38.55001068115234,27.95000648498535,0.0,68.0,100029.5
2021-05-22,155,23.24497059,21.1137452,105.9268934,5.2229247,4.624958515167236,150.63449096679688,31.86501121520996,38.480010986328125,27.94000625610352,0.06875,68.15750122070312,100026.140625
2021-05-22,157,28.75904167,21.1277395,105.8895444,5.4764967,4.64715576171875,146.55409240722656,31.75875663757324,38.24500274658203,27.890005111694336,0.325,68.63187408447266,99995.9609375
2021-05-22,158,16.69138333,21.1560765,106.2223111,4.7100043,5.751935005187988,144.41021728515625,31.200010299682617,37.45000457763672,28.050012588500977,2.375,70.625,99957.703125
2021-05-22,159,26.78214783,21.0377269,106.1468067,5.693217,5.675419330596924,145.32640075683594,31.58750343322754,37.55001068115234,28.2499942779541,0.0625,68.9124984741211,100088.3046875
2021-05-22,160,14.78477917,21.0353984,106.1025755,5.765338,4.5993852615356445,151.5125732421875,31.90001106262207,38.55001068115234,27.95000648498535,0.0,68.0,100029.5
2021-05-22,161,9.581833333,21.1194449,105.9896021,5.4651723,4.624958515167236,150.63449096679688,31.86501121520996,38.480010986328125,27.94000625610352,0.06875,68.15750122070312,100026.140625
2021-05-22,163,8.0787375,21.0243474,106.0172877,4.988467,4.5993852615356445,151.5125732421875,31.90001106262207,38.55001068115234,27.95000648498535,0.0,68.0,100029.5
2021-05-22,169,11.36936667,21.0832037,106.2807861,5.4414167,5.675419330596924,145.32640075683594,31.58750343322754,37.55001068115234,28.2499942779541,0.0625,68.9124984741211,100088.3046875
2021-05-22,173,3.947195652,20.9774,106.4308,4.5892034,5.916276931762695,143.8951873779297,31.08750343322754,36.24999237060547,28.2499942779541,0.0625,71.17500305175781,99944.703125
2021-05-22,195,12.0613125,21.33847,105.3673,5.228505,2.149854898452759,103.79778289794922,32.06000518798828,38.74999237060547,27.010007858276367,0.45625,66.32624816894531,99433.125
2021-05-22,300,25.65217391,21.023532,105.853941,4.8650875,4.198124885559082,152.16836547851562,32.38750076293945,38.84999847412109,27.95000648498535,0.0,65.82499694824219,99977.703125
2021-05-23,19,33.46083333,21.04975,105.74187,5.922647,3.647918224334717,137.56915283203125,32.38750457763672,39.45000457763672,28.350000381469727,0.0625,66.66250610351562,100182.1640625
2021-05-23,51,21.6067375,21.2003445,105.9485439,6.696101,4.393664360046387,138.61012268066406,31.35000801086425,37.84999847412109,28.1500186920166,1.1875,70.10000610351562,100193.9609375
2021-05-23,52,19.5239375,21.1232473,106.2883295,5.527568,5.518486976623535,137.29251098632812,31.637508392333984,37.55001068115234,28.550012588500977,0.375,68.9937515258789,100200.46875
2021-05-23,53,25.84134167,21.1527453,106.111371,5.5352697,4.51633358001709,138.75436401367188,31.376258850097656,37.83000183105469,28.190017700195312,1.14375,69.97500610351562,100188.0390625
2021-05-23,54,4.069125,21.031,106.5291,4.23687,5.794501781463623,131.5719451904297,31.13750267028809,35.849998474121094,28.45000648498535,0.0,71.23750305175781,100112.5625
2021-05-23,60,17.6826625,21.1873402,106.0742958,5.0149364,4.393664360046387,138.61012268066406,31.35000801086425,37.84999847412109,28.1500186920166,1.1875,70.10000610351562,100193.9609375
2021-05-23,62,21.64072174,21.1518069,106.1518796,5.995299,5.620355606079102,140.052490234375,31.61250877380371,37.65001678466797,28.550012588500977,0.75,68.8499984741211,100134.765625
2021-05-23,66,71.89650417,21.1638526,105.9235646,6.0008135,4.393664360046387,138.61012268066406,31.35000801086425,37.84999847412109,28.1500186920166,1.1875,70.10000610351562,100193.9609375
2021-05-23,71,22.25927083,21.0272212,106.0342099,4.7475653,4.003469467163086,139.57139587402344,31.725004196166992,38.74999237060547,28.2499942779541,0.0625,69.0625,100223.3671875
2021-05-23,155,19.5384,21.1137452,105.9268934,5.2229247,4.042489051818848,139.4752655029297,31.687503814697266,38.65999221801758,28.2399959564209,0.175,69.16625213623047,100220.4296875
2021-05-23,157,27.32890435,21.1277395,105.8895444,5.4764967,4.141378879547119,138.27825927734375,31.57125663757324,38.31999588012695,28.19500541687012,0.58125,69.46062469482422,100193.0078125
2021-05-23,158,14.7742625,21.1560765,106.2223111,4.7100043,5.620355606079102,140.052490234375,31.61250877380371,37.65001678466797,28.550012588500977,0.75,68.8499984741211,100134.765625
2021-05-23,159,11.82595833,21.0377269,106.1468067,5.693217,5.416618347167969,134.5325164794922,31.66250801086425,37.45000457763672,28.550012588500977,0.0,69.13750457763672,100266.1640625
2021-05-23,160,12.08526667,21.0353984,106.1025755,5.765338,4.003469467163086,139.57139587402344,31.725004196166992,38.74999237060547,28.2499942779541,0.0625,69.0625,100223.3671875
2021-05-23,161,9.161179167,21.1194449,105.9896021,5.4651723,4.042489051818848,139.4752655029297,31.687503814697266,38.65999221801758,28.2399959564209,0.175,69.16625213623047,100220.4296875
2021-05-23,163,3.622095833,21.0243474,106.0172877,4.988467,4.003469467163086,139.57139587402344,31.725004196166992,38.74999237060547,28.2499942779541,0.0625,69.0625,100223.3671875
2021-05-23,169,10.2329375,21.0832037,106.2807861,5.4414167,5.416618347167969,134.5325164794922,31.66250801086425,37.45000457763672,28.550012588500977,0.0,69.13750457763672,100266.1640625
2021-05-23,173,3.157095652,20.9774,106.4308,4.5892034,5.794501781463623,131.5719451904297,31.13750267028809,35.849998474121094,28.45000648498535,0.0,71.23750305175781,100112.5625
2021-05-23,195,12.79785417,21.33847,105.3673,5.228505,2.0429701805114746,89.89054870605469,31.39500617980957,36.90999984741211,27.610013961791992,1.36875,70.52999877929688,99657.2265625
2021-05-23,300,20.79166667,21.023532,105.853941,4.8650875,3.647918224334717,137.56915283203125,32.38750457763672,39.45000457763672,28.350000381469727,0.0625,66.66250610351562,100182.1640625
2021-05-24,19,16.32666667,21.04975,105.74187,5.922647,3.4705734252929688,51.4046630859375,28.97500801086425,33.15001678466797,26.550012588500977,8.75,71.82500457763672,100683.8359375
2021-05-24,51,16.63039583,21.2003445,105.9485439,6.696101,4.72972297668457,38.626708984375,28.25000190734864,32.24999237060547,25.850000381469727,6.125,73.5999984741211,100700.640625
2021-05-24,52,17.74869167,21.1232473,106.2883295,5.527568,4.247444152832031,31.513214111328125,28.20625877380371,32.15001678466797,25.35001564025879,7.34375,74.20625305175781,100686.4375
2021-05-24,53,20.77874167,21.1527453,106.111371,5.5352697,4.72615909576416,38.38236618041992,28.21625328063965,32.18999481201172,25.82000160217285,5.90625,73.64125061035156,100694.5625
2021-05-24,60,15.21582083,21.1873402,106.0742958,5.0149364,4.72972297668457,38.626708984375,28.25000190734864,32.24999237060547,25.850000381469727,6.125,73.5999984741211,100700.640625
2021-05-24,62,15.557525,21.1518069,106.1518796,5.995299,4.69408655166626,36.18328857421875,27.912511825561523,31.6500186920166,25.550012588500977,3.9375,74.01250457763672,100639.8359375
2021-05-24,66,12.21080556,21.1638526,105.9235646,6.0008135,4.72972297668457,38.626708984375,28.25000190734864,32.24999237060547,25.850000381469727,6.125,73.5999984741211,100700.640625
2021-05-24,71,19.32210833,21.0272212,106.0342099,4.7475653,3.901308059692383,39.04400634765625,28.462507247924805,32.65001678466797,25.350000381469727,10.1875,74.3375015258789,100710.640625
2021-05-24,155,25.76875455,21.1137452,105.9268934,5.2229247,3.98414945602417,39.00227737426758,28.44125747680664,32.610015869140625,25.39999961853028,9.78125,74.26374816894531,100709.640625
2021-05-24,157,13.4403875,21.1277395,105.8895444,5.4764967,4.294983386993408,39.96197891235352,28.39937973022461,32.4950065612793,25.690000534057617,8.115625,73.77249908447266,100689.9609375
2021-05-24,158,12.26982083,21.1560765,106.2223111,4.7100043,4.69408655166626,36.18328857421875,27.912511825561523,31.6500186920166,25.550012588500977,3.9375,74.01250457763672,100639.8359375
2021-05-24,159,16.75605833,21.0377269,106.1468067,5.693217,3.800801277160645,26.8431396484375,28.5000057220459,32.65001678466797,25.1500186920166,10.75,74.4000015258789,100733.0390625
2021-05-24,160,13.95080833,21.0353984,106.1025755,5.765338,3.901308059692383,39.04400634765625,28.462507247924805,32.65001678466797,25.350000381469727,10.1875,74.3375015258789,100710.640625
