lon,lat,date,ID,SO2_column_number_density
105.85089874267578,21.021299362182617,2021-01-01,5,-5.406857817429568E-4
105.85089874267578,21.021299362182617,2021-01-02,5,-5.128199118185524E-4
105.85089874267578,21.021299362182617,2021-01-03,5,
105.85089874267578,21.021299362182617,2021-01-04,5,
105.85089874267578,21.021299362182617,2021-01-05,5,
105.85089874267578,21.021299362182617,2021-01-06,5,
105.85089874267578,21.021299362182617,2021-01-07,5,
105.85089874267578,21.021299362182617,2021-01-08,5,
105.85089874267578,21.021299362182617,2021-01-09,5,
105.85089874267578,21.021299362182617,2021-01-10,5,
105.85089874267578,21.021299362182617,2021-01-11,5,
105.85089874267578,21.021299362182617,2021-01-12,5,-3.6332708797481936E-4
105.85089874267578,21.021299362182617,2021-01-13,5,-2.2836537391395236E-4
105.85089874267578,21.021299362182617,2021-01-14,5,1.0578201909075643E-4
105.85089874267578,21.021299362182617,2021-01-15,5,
105.85089874267578,21.021299362182617,2021-01-16,5,
105.85089874267578,21.021299362182617,2021-01-17,5,
105.85089874267578,21.021299362182617,2021-01-18,5,-3.319735545973557E-5
105.85089874267578,21.021299362182617,2021-01-19,5,0.001962972908115875
105.85089874267578,21.021299362182617,2021-01-20,5,
105.85089874267578,21.021299362182617,2021-01-21,5,
105.85089874267578,21.021299362182617,2021-01-22,5,
105.85089874267578,21.021299362182617,2021-01-23,5,
105.85089874267578,21.021299362182617,2021-01-24,5,
105.85089874267578,21.021299362182617,2021-01-25,5,
105.85089874267578,21.021299362182617,2021-01-26,5,
105.85089874267578,21.021299362182617,2021-01-27,5,
105.85089874267578,21.021299362182617,2021-01-28,5,
105.85089874267578,21.021299362182617,2021-01-29,5,
105.85089874267578,21.021299362182617,2021-01-30,5,
105.85089874267578,21.021299362182617,2021-01-31,5,
105.85089874267578,21.021299362182617,2021-02-01,5,
105.85089874267578,21.021299362182617,2021-02-02,5,
105.85089874267578,21.021299362182617,2021-02-03,5,
105.85089874267578,21.021299362182617,2021-02-04,5,
105.85089874267578,21.021299362182617,2021-02-05,5,
105.85089874267578,21.021299362182617,2021-02-06,5,
105.85089874267578,21.021299362182617,2021-02-07,5,2.7154301947618836E-4
105.85089874267578,21.021299362182617,2021-02-08,5,
105.85089874267578,21.021299362182617,2021-02-09,5,
105.85089874267578,21.021299362182617,2021-02-10,5,1.594282548728176E-4
105.85089874267578,21.021299362182617,2021-02-11,5,
105.85089874267578,21.021299362182617,2021-02-12,5,
105.85089874267578,21.021299362182617,2021-02-13,5,
105.85089874267578,21.021299362182617,2021-02-14,5,0.0010741249425328362
105.85089874267578,21.021299362182617,2021-02-15,5,
105.85089874267578,21.021299362182617,2021-02-16,5,
105.85089874267578,21.021299362182617,2021-02-17,5,
105.85089874267578,21.021299362182617,2021-02-18,5,
105.85089874267578,21.021299362182617,2021-02-19,5,
105.85089874267578,21.021299362182617,2021-02-20,5,2.8726030723169447E-4
105.85089874267578,21.021299362182617,2021-02-21,5,-3.187430556861066E-4
105.85089874267578,21.021299362182617,2021-02-22,5,
105.85089874267578,21.021299362182617,2021-02-23,5,
105.85089874267578,21.021299362182617,2021-02-24,5,
105.85089874267578,21.021299362182617,2021-02-25,5,
105.85089874267578,21.021299362182617,2021-02-26,5,
105.85089874267578,21.021299362182617,2021-02-27,5,
105.85089874267578,21.021299362182617,2021-02-28,5,
105.85089874267578,21.021299362182617,2021-03-01,5,
105.85089874267578,21.021299362182617,2021-03-02,5,
105.85089874267578,21.021299362182617,2021-03-03,5,
105.85089874267578,21.021299362182617,2021-03-04,5,
105.85089874267578,21.021299362182617,2021-03-05,5,
105.85089874267578,21.021299362182617,2021-03-06,5,
105.85089874267578,21.021299362182617,2021-03-07,5,
105.85089874267578,21.021299362182617,2021-03-08,5,
105.85089874267578,21.021299362182617,2021-03-09,5,
105.85089874267578,21.021299362182617,2021-03-10,5,
105.85089874267578,21.021299362182617,2021-03-11,5,
105.85089874267578,21.021299362182617,2021-03-12,5,
105.85089874267578,21.021299362182617,2021-03-13,5,
105.85089874267578,21.021299362182617,2021-03-14,5,
105.85089874267578,21.021299362182617,2021-03-15,5,
105.85089874267578,21.021299362182617,2021-03-16,5,
105.85089874267578,21.021299362182617,2021-03-17,5,
105.85089874267578,21.021299362182617,2021-03-18,5,
105.85089874267578,21.021299362182617,2021-03-19,5,
105.85089874267578,21.021299362182617,2021-03-20,5,
105.85089874267578,21.021299362182617,2021-03-21,5,
105.85089874267578,21.021299362182617,2021-03-22,5,
105.85089874267578,21.021299362182617,2021-03-23,5,6.527155346697706E-5
105.85089874267578,21.021299362182617,2021-03-24,5,
105.85089874267578,21.021299362182617,2021-03-25,5,
105.85089874267578,21.021299362182617,2021-03-26,5,
105.85089874267578,21.021299362182617,2021-03-27,5,
105.85089874267578,21.021299362182617,2021-03-28,5,
105.85089874267578,21.021299362182617,2021-03-29,5,
105.85089874267578,21.021299362182617,2021-03-30,5,
105.85089874267578,21.021299362182617,2021-03-31,5,-1.5640862008403913E-4
105.85089874267578,21.021299362182617,2021-04-01,5,
105.85089874267578,21.021299362182617,2021-04-02,5,
105.85089874267578,21.021299362182617,2021-04-03,5,
105.85089874267578,21.021299362182617,2021-04-04,5,
105.85089874267578,21.021299362182617,2021-04-05,5,
105.85089874267578,21.021299362182617,2021-04-06,5,
105.85089874267578,21.021299362182617,2021-04-07,5,
105.85089874267578,21.021299362182617,2021-04-08,5,
105.85089874267578,21.021299362182617,2021-04-09,5,
105.85089874267578,21.021299362182617,2021-04-10,5,
105.85089874267578,21.021299362182617,2021-04-11,5,
105.85089874267578,21.021299362182617,2021-04-12,5,
105.85089874267578,21.021299362182617,2021-04-13,5,
105.85089874267578,21.021299362182617,2021-04-14,5,
105.85089874267578,21.021299362182617,2021-04-15,5,
105.85089874267578,21.021299362182617,2021-04-16,5,
105.85089874267578,21.021299362182617,2021-04-17,5,
105.85089874267578,21.021299362182617,2021-04-18,5,
105.85089874267578,21.021299362182617,2021-04-19,5,
105.85089874267578,21.021299362182617,2021-04-20,5,
105.85089874267578,21.021299362182617,2021-04-21,5,
105.85089874267578,21.021299362182617,2021-04-22,5,
105.85089874267578,21.021299362182617,2021-04-23,5,
105.85089874267578,21.021299362182617,2021-04-24,5,
105.85089874267578,21.021299362182617,2021-04-25,5,
105.85089874267578,21.021299362182617,2021-04-26,5,
105.85089874267578,21.021299362182617,2021-04-27,5,
105.85089874267578,21.021299362182617,2021-04-28,5,
105.85089874267578,21.021299362182617,2021-04-29,5,
105.85089874267578,21.021299362182617,2021-04-30,5,
105.85089874267578,21.021299362182617,2021-05-01,5,
105.85089874267578,21.021299362182617,2021-05-02,5,
105.85089874267578,21.021299362182617,2021-05-03,5,
105.85089874267578,21.021299362182617,2021-05-04,5,
105.85089874267578,21.021299362182617,2021-05-05,5,
105.85089874267578,21.021299362182617,2021-05-06,5,
105.85089874267578,21.021299362182617,2021-05-07,5,
105.85089874267578,21.021299362182617,2021-05-08,5,
105.85089874267578,21.021299362182617,2021-05-09,5,-2.509507507704363E-4
105.85089874267578,21.021299362182617,2021-05-10,5,-4.2256590677392387E-4
105.85089874267578,21.021299362182617,2021-05-11,5,
105.85089874267578,21.021299362182617,2021-05-12,5,
105.85089874267578,21.021299362182617,2021-05-13,5,
105.85089874267578,21.021299362182617,2021-05-14,5,-1.732932467438131E-4
105.85089874267578,21.021299362182617,2021-05-15,5,-4.8368858855511406E-4
105.85089874267578,21.021299362182617,2021-05-16,5,
105.85089874267578,21.021299362182617,2021-05-17,5,
105.85089874267578,21.021299362182617,2021-05-18,5,
105.85089874267578,21.021299362182617,2021-05-19,5,-2.436377841124073E-4
105.85089874267578,21.021299362182617,2021-05-20,5,-6.91871872934585E-4
105.85089874267578,21.021299362182617,2021-05-21,5,
105.85089874267578,21.021299362182617,2021-05-22,5,-8.049770116864139E-5
105.85089874267578,21.021299362182617,2021-05-23,5,
105.85089874267578,21.021299362182617,2021-05-24,5,
105.85089874267578,21.021299362182617,2021-05-25,5,
105.85089874267578,21.021299362182617,2021-05-26,5,
105.85089874267578,21.021299362182617,2021-05-27,5,
105.85089874267578,21.021299362182617,2021-05-28,5,-2.3312303344383036E-5
105.85089874267578,21.021299362182617,2021-05-29,5,
105.85089874267578,21.021299362182617,2021-05-30,5,
105.85089874267578,21.021299362182617,2021-05-31,5,-3.9540100260606936E-4
105.85089874267578,21.021299362182617,2021-06-01,5,9.306678564900688E-4
105.85089874267578,21.021299362182617,2021-06-02,5,
105.85089874267578,21.021299362182617,2021-06-03,5,-3.6975719122211786E-4
105.85089874267578,21.021299362182617,2021-06-04,5,
105.85089874267578,21.021299362182617,2021-06-05,5,
105.85089874267578,21.021299362182617,2021-06-06,5,
105.85089874267578,21.021299362182617,2021-06-07,5,
105.85089874267578,21.021299362182617,2021-06-08,5,
105.85089874267578,21.021299362182617,2021-06-09,5,
105.85089874267578,21.021299362182617,2021-06-10,5,
105.85089874267578,21.021299362182617,2021-06-11,5,
105.85089874267578,21.021299362182617,2021-06-12,5,
105.85089874267578,21.021299362182617,2021-06-13,5,
105.85089874267578,21.021299362182617,2021-06-14,5,
105.85089874267578,21.021299362182617,2021-06-15,5,
105.85089874267578,21.021299362182617,2021-06-16,5,
105.85089874267578,21.021299362182617,2021-06-17,5,6.407481268974624E-4
105.85089874267578,21.021299362182617,2021-06-18,5,
105.85089874267578,21.021299362182617,2021-06-19,5,1.3530917353454927E-4
105.85089874267578,21.021299362182617,2021-06-20,5,-3.57935023202748E-5
105.85089874267578,21.021299362182617,2021-06-21,5,
105.85089874267578,21.021299362182617,2021-06-22,5,
105.85089874267578,21.021299362182617,2021-06-23,5,
105.85089874267578,21.021299362182617,2021-06-24,5,
105.85089874267578,21.021299362182617,2021-06-25,5,
105.85089874267578,21.021299362182617,2021-06-26,5,-3.122465258594058E-4
105.85089874267578,21.021299362182617,2021-06-27,5,-1.811005835031071E-4
105.85089874267578,21.021299362182617,2021-06-28,5,
105.85089874267578,21.021299362182617,2021-06-29,5,
105.85089874267578,21.021299362182617,2021-06-30,5,
105.85089874267578,21.021299362182617,2021-07-01,5,4.131633613721047E-4
105.85089874267578,21.021299362182617,2021-07-02,5,
105.85089874267578,21.021299362182617,2021-07-03,5,-7.282547303469774E-4
105.85089874267578,21.021299362182617,2021-07-04,5,
105.85089874267578,21.021299362182617,2021-07-05,5,
105.85089874267578,21.021299362182617,2021-07-06,5,
105.85089874267578,21.021299362182617,2021-07-07,5,
105.85089874267578,21.021299362182617,2021-07-08,5,
105.85089874267578,21.021299362182617,2021-07-09,5,
105.85089874267578,21.021299362182617,2021-07-10,5,-1.215912355840119E-4
105.85089874267578,21.021299362182617,2021-07-11,5,-2.0712077093760201E-4
105.85089874267578,21.021299362182617,2021-07-12,5,2.2326018965108837E-4
105.85089874267578,21.021299362182617,2021-07-13,5,
105.85089874267578,21.021299362182617,2021-07-14,5,
105.85089874267578,21.021299362182617,2021-07-15,5,
105.85089874267578,21.021299362182617,2021-07-16,5,-1.7177132811877085E-4
105.85089874267578,21.021299362182617,2021-07-17,5,
105.85089874267578,21.021299362182617,2021-07-18,5,
105.85089874267578,21.021299362182617,2021-07-19,5,
105.85089874267578,21.021299362182617,2021-07-20,5,
105.85089874267578,21.021299362182617,2021-07-21,5,
