lon,lat,date,ID,SO2_column_number_density
105.85089874267578,21.021299362182617,2022-01-01,5,
105.85089874267578,21.021299362182617,2022-01-02,5,8.769731502973171E-4
105.85089874267578,21.021299362182617,2022-01-03,5,
105.85089874267578,21.021299362182617,2022-01-04,5,1.840858567446435E-5
105.85089874267578,21.021299362182617,2022-01-05,5,
105.85089874267578,21.021299362182617,2022-01-06,5,
105.85089874267578,21.021299362182617,2022-01-07,5,
105.85089874267578,21.021299362182617,2022-01-08,5,
105.85089874267578,21.021299362182617,2022-01-09,5,
105.85089874267578,21.021299362182617,2022-01-10,5,
105.85089874267578,21.021299362182617,2022-01-11,5,
105.85089874267578,21.021299362182617,2022-01-12,5,
105.85089874267578,21.021299362182617,2022-01-13,5,
105.85089874267578,21.021299362182617,2022-01-14,5,
105.85089874267578,21.021299362182617,2022-01-15,5,
105.85089874267578,21.021299362182617,2022-01-16,5,
105.85089874267578,21.021299362182617,2022-01-17,5,
105.85089874267578,21.021299362182617,2022-01-18,5,8.375409524881284E-4
105.85089874267578,21.021299362182617,2022-01-19,5,6.867821793997905E-4
105.85089874267578,21.021299362182617,2022-01-20,5,
105.85089874267578,21.021299362182617,2022-01-21,5,
105.85089874267578,21.021299362182617,2022-01-22,5,
105.85089874267578,21.021299362182617,2022-01-23,5,
105.85089874267578,21.021299362182617,2022-01-24,5,
105.85089874267578,21.021299362182617,2022-01-25,5,
105.85089874267578,21.021299362182617,2022-01-26,5,
105.85089874267578,21.021299362182617,2022-01-27,5,
105.85089874267578,21.021299362182617,2022-01-28,5,
105.85089874267578,21.021299362182617,2022-01-29,5,
105.85089874267578,21.021299362182617,2022-01-30,5,
105.85089874267578,21.021299362182617,2022-01-31,5,
105.85089874267578,21.021299362182617,2022-02-01,5,
105.85089874267578,21.021299362182617,2022-02-02,5,
105.85089874267578,21.021299362182617,2022-02-03,5,
105.85089874267578,21.021299362182617,2022-02-04,5,
105.85089874267578,21.021299362182617,2022-02-05,5,
105.85089874267578,21.021299362182617,2022-02-06,5,
105.85089874267578,21.021299362182617,2022-02-07,5,
105.85089874267578,21.021299362182617,2022-02-08,5,
105.85089874267578,21.021299362182617,2022-02-09,5,
105.85089874267578,21.021299362182617,2022-02-10,5,
105.85089874267578,21.021299362182617,2022-02-11,5,
105.85089874267578,21.021299362182617,2022-02-12,5,
105.85089874267578,21.021299362182617,2022-02-13,5,
105.85089874267578,21.021299362182617,2022-02-14,5,
105.85089874267578,21.021299362182617,2022-02-15,5,
105.85089874267578,21.021299362182617,2022-02-16,5,
105.85089874267578,21.021299362182617,2022-02-17,5,
105.85089874267578,21.021299362182617,2022-02-18,5,
105.85089874267578,21.021299362182617,2022-02-19,5,
105.85089874267578,21.021299362182617,2022-02-20,5,
105.85089874267578,21.021299362182617,2022-02-21,5,
105.85089874267578,21.021299362182617,2022-02-22,5,
105.85089874267578,21.021299362182617,2022-02-23,5,
105.85089874267578,21.021299362182617,2022-02-24,5,-1.370176247716963E-4
105.85089874267578,21.021299362182617,2022-02-25,5,6.268837605598161E-4
105.85089874267578,21.021299362182617,2022-02-26,5,
105.85089874267578,21.021299362182617,2022-02-27,5,
105.85089874267578,21.021299362182617,2022-02-28,5,
105.85089874267578,21.021299362182617,2022-03-01,5,
105.85089874267578,21.021299362182617,2022-03-02,5,
105.85089874267578,21.021299362182617,2022-03-03,5,
105.85089874267578,21.021299362182617,2022-03-04,5,
