lon,lat,date,ID,SO2_column_number_density
105.85089874267578,21.021299362182617,2019-01-01,5,
105.85089874267578,21.021299362182617,2019-01-02,5,
105.85089874267578,21.021299362182617,2019-01-03,5,
105.85089874267578,21.021299362182617,2019-01-04,5,
105.85089874267578,21.021299362182617,2019-01-05,5,
105.85089874267578,21.021299362182617,2019-01-06,5,
105.85089874267578,21.021299362182617,2019-01-07,5,
105.85089874267578,21.021299362182617,2019-01-08,5,
105.85089874267578,21.021299362182617,2019-01-09,5,
105.85089874267578,21.021299362182617,2019-01-10,5,
105.85089874267578,21.021299362182617,2019-01-11,5,
105.85089874267578,21.021299362182617,2019-01-12,5,
105.85089874267578,21.021299362182617,2019-01-13,5,
105.85089874267578,21.021299362182617,2019-01-14,5,
105.85089874267578,21.021299362182617,2019-01-15,5,
105.85089874267578,21.021299362182617,2019-01-16,5,
105.85089874267578,21.021299362182617,2019-01-17,5,
105.85089874267578,21.021299362182617,2019-01-18,5,
105.85089874267578,21.021299362182617,2019-01-19,5,
105.85089874267578,21.021299362182617,2019-01-20,5,
105.85089874267578,21.021299362182617,2019-01-21,5,
105.85089874267578,21.021299362182617,2019-01-22,5,
105.85089874267578,21.021299362182617,2019-01-23,5,
105.85089874267578,21.021299362182617,2019-01-24,5,
105.85089874267578,21.021299362182617,2019-01-25,5,
105.85089874267578,21.021299362182617,2019-01-26,5,
105.85089874267578,21.021299362182617,2019-01-27,5,
105.85089874267578,21.021299362182617,2019-01-28,5,8.393527823493805E-4
105.85089874267578,21.021299362182617,2019-01-29,5,
105.85089874267578,21.021299362182617,2019-01-30,5,
105.85089874267578,21.021299362182617,2019-01-31,5,
105.85089874267578,21.021299362182617,2019-02-01,5,-5.445135947340115E-4
105.85089874267578,21.021299362182617,2019-02-02,5,3.3178369631033653E-4
105.85089874267578,21.021299362182617,2019-02-03,5,
105.85089874267578,21.021299362182617,2019-02-04,5,
105.85089874267578,21.021299362182617,2019-02-05,5,-1.2549408154767776E-4
105.85089874267578,21.021299362182617,2019-02-06,5,3.350130282339827E-5
105.85089874267578,21.021299362182617,2019-02-07,5,-1.2675611651492686E-4
105.85089874267578,21.021299362182617,2019-02-08,5,-1.560091296571229E-4
105.85089874267578,21.021299362182617,2019-02-09,5,-3.063854092031196E-5
105.85089874267578,21.021299362182617,2019-02-10,5,-3.6516610998631914E-4
105.85089874267578,21.021299362182617,2019-02-11,5,
105.85089874267578,21.021299362182617,2019-02-12,5,
105.85089874267578,21.021299362182617,2019-02-13,5,
105.85089874267578,21.021299362182617,2019-02-14,5,
105.85089874267578,21.021299362182617,2019-02-15,5,
105.85089874267578,21.021299362182617,2019-02-16,5,
105.85089874267578,21.021299362182617,2019-02-17,5,
105.85089874267578,21.021299362182617,2019-02-18,5,8.448236621909721E-5
105.85089874267578,21.021299362182617,2019-02-19,5,
105.85089874267578,21.021299362182617,2019-02-20,5,
105.85089874267578,21.021299362182617,2019-02-21,5,-7.271212525660103E-4
105.85089874267578,21.021299362182617,2019-02-22,5,
105.85089874267578,21.021299362182617,2019-02-23,5,
105.85089874267578,21.021299362182617,2019-02-24,5,
105.85089874267578,21.021299362182617,2019-02-25,5,
105.85089874267578,21.021299362182617,2019-02-26,5,
105.85089874267578,21.021299362182617,2019-02-27,5,
105.85089874267578,21.021299362182617,2019-02-28,5,
105.85089874267578,21.021299362182617,2019-03-01,5,
105.85089874267578,21.021299362182617,2019-03-02,5,
