lon,lat,date,ID,cloud_fraction
105.74186706542969,21.04974937438965,2021-01-01,19,0.0
105.74186706542969,21.04974937438965,2021-01-02,19,0.0
105.74186706542969,21.04974937438965,2021-01-03,19,0.3297388553616819
105.74186706542969,21.04974937438965,2021-01-04,19,0.9631738066665785
105.74186706542969,21.04974937438965,2021-01-05,19,0.999999999999222
105.74186706542969,21.04974937438965,2021-01-06,19,0.999999999999222
105.74186706542969,21.04974937438965,2021-01-07,19,0.999999999999222
105.74186706542969,21.04974937438965,2021-01-08,19,0.999999999999222
105.74186706542969,21.04974937438965,2021-01-09,19,0.9744205474845934
105.74186706542969,21.04974937438965,2021-01-10,19,0.999999999999222
105.74186706542969,21.04974937438965,2021-01-11,19,0.6386147141451636
105.74186706542969,21.04974937438965,2021-01-12,19,0.0
105.74186706542969,21.04974937438965,2021-01-13,19,
105.74186706542969,21.04974937438965,2021-01-14,19,
105.74186706542969,21.04974937438965,2021-01-15,19,0.999999999999222
105.74186706542969,21.04974937438965,2021-01-16,19,0.999999999999222
105.74186706542969,21.04974937438965,2021-01-17,19,0.999999999999222
105.74186706542969,21.04974937438965,2021-01-18,19,0.0
105.74186706542969,21.04974937438965,2021-01-19,19,
105.74186706542969,21.04974937438965,2021-01-20,19,0.6530545353884384
105.74186706542969,21.04974937438965,2021-01-21,19,0.999999999999222
105.74186706542969,21.04974937438965,2021-01-22,19,0.727820492716597
105.74186706542969,21.04974937438965,2021-01-23,19,0.3050984144208442
105.74186706542969,21.04974937438965,2021-01-24,19,0.4988927543159418
105.74186706542969,21.04974937438965,2021-01-25,19,0.999999999999222
105.74186706542969,21.04974937438965,2021-01-26,19,0.8741587996476048
105.74186706542969,21.04974937438965,2021-01-27,19,0.999999999999222
105.74186706542969,21.04974937438965,2021-01-28,19,0.999999999999222
105.74186706542969,21.04974937438965,2021-01-29,19,0.36561912298174065
105.74186706542969,21.04974937438965,2021-01-30,19,0.999999999999222
105.74186706542969,21.04974937438965,2021-01-31,19,0.999999999999222
105.74186706542969,21.04974937438965,2021-02-01,19,0.999999999999222
105.74186706542969,21.04974937438965,2021-02-02,19,1.0000000000003322
105.74186706542969,21.04974937438965,2021-02-03,19,0.3864208685308299
105.74186706542969,21.04974937438965,2021-02-04,19,0.6560462795519775
105.74186706542969,21.04974937438965,2021-02-05,19,0.504860043525303
105.74186706542969,21.04974937438965,2021-02-06,19,0.2951726855345492
105.74186706542969,21.04974937438965,2021-02-07,19,
105.74186706542969,21.04974937438965,2021-02-08,19,0.999999999999222
105.74186706542969,21.04974937438965,2021-02-09,19,0.999999999999222
105.74186706542969,21.04974937438965,2021-02-10,19,
105.74186706542969,21.04974937438965,2021-02-11,19,0.44853639602626233
105.74186706542969,21.04974937438965,2021-02-12,19,0.999999999999222
105.74186706542969,21.04974937438965,2021-02-13,19,0.884025037287978
105.74186706542969,21.04974937438965,2021-02-14,19,0.20908499471549166
105.74186706542969,21.04974937438965,2021-02-15,19,0.999999999999222
105.74186706542969,21.04974937438965,2021-02-16,19,0.999999999999222
105.74186706542969,21.04974937438965,2021-02-17,19,0.9999382360370255
105.74186706542969,21.04974937438965,2021-02-18,19,0.8188045024865456
105.74186706542969,21.04974937438965,2021-02-19,19,0.997732877730547
105.74186706542969,21.04974937438965,2021-02-20,19,
105.74186706542969,21.04974937438965,2021-02-21,19,
105.74186706542969,21.04974937438965,2021-02-22,19,0.9536026385541274
105.74186706542969,21.04974937438965,2021-02-23,19,0.999999999999222
105.74186706542969,21.04974937438965,2021-02-24,19,0.999999999999222
105.74186706542969,21.04974937438965,2021-02-25,19,0.9113442301743092
105.74186706542969,21.04974937438965,2021-02-26,19,0.43189522623982207
105.74186706542969,21.04974937438965,2021-02-27,19,0.999999999999222
105.74186706542969,21.04974937438965,2021-02-28,19,0.999999999999222
105.74186706542969,21.04974937438965,2021-03-01,19,0.9814317490900138
105.74186706542969,21.04974937438965,2021-03-02,19,0.9999999999990138
105.74186706542969,21.04974937438965,2021-03-03,19,0.999999999999222
105.74186706542969,21.04974937438965,2021-03-04,19,
105.74186706542969,21.04974937438965,2021-03-05,19,0.999999999999222
105.74186706542969,21.04974937438965,2021-03-06,19,0.3206103445882034
105.74186706542969,21.04974937438965,2021-03-07,19,0.6869403123850246
105.74186706542969,21.04974937438965,2021-03-08,19,
105.74186706542969,21.04974937438965,2021-03-09,19,0.32281248388261674
105.74186706542969,21.04974937438965,2021-03-10,19,
105.74186706542969,21.04974937438965,2021-03-11,19,0.999999999999222
