lon,lat,date,ID,CO_column_number_density
105.74186706542969,21.04974937438965,2021-01-01,19,0.053316075680076756
105.74186706542969,21.04974937438965,2021-01-02,19,0.05428363010283061
105.74186706542969,21.04974937438965,2021-01-03,19,0.053180556744295705
105.74186706542969,21.04974937438965,2021-01-04,19,
105.74186706542969,21.04974937438965,2021-01-05,19,0.04394345730539718
105.74186706542969,21.04974937438965,2021-01-06,19,
105.74186706542969,21.04974937438965,2021-01-07,19,
105.74186706542969,21.04974937438965,2021-01-08,19,
105.74186706542969,21.04974937438965,2021-01-09,19,
105.74186706542969,21.04974937438965,2021-01-10,19,
105.74186706542969,21.04974937438965,2021-01-11,19,
105.74186706542969,21.04974937438965,2021-01-12,19,
105.74186706542969,21.04974937438965,2021-01-13,19,
105.74186706542969,21.04974937438965,2021-01-14,19,
105.74186706542969,21.04974937438965,2021-01-15,19,
105.74186706542969,21.04974937438965,2021-01-16,19,
105.74186706542969,21.04974937438965,2021-01-17,19,
105.74186706542969,21.04974937438965,2021-01-18,19,0.06881700052018348
105.74186706542969,21.04974937438965,2021-01-19,19,0.06274631619448548
105.74186706542969,21.04974937438965,2021-01-20,19,
105.74186706542969,21.04974937438965,2021-01-21,19,
105.74186706542969,21.04974937438965,2021-01-22,19,
105.74186706542969,21.04974937438965,2021-01-23,19,
105.74186706542969,21.04974937438965,2021-01-24,19,0.060483407656701835
105.74186706542969,21.04974937438965,2021-01-25,19,
105.74186706542969,21.04974937438965,2021-01-26,19,
105.74186706542969,21.04974937438965,2021-01-27,19,
105.74186706542969,21.04974937438965,2021-01-28,19,
105.74186706542969,21.04974937438965,2021-01-29,19,0.06594230979675884
105.74186706542969,21.04974937438965,2021-01-30,19,
105.74186706542969,21.04974937438965,2021-01-31,19,
105.74186706542969,21.04974937438965,2021-02-01,19,
105.74186706542969,21.04974937438965,2021-02-02,19,
105.74186706542969,21.04974937438965,2021-02-03,19,0.052579175680834866
105.74186706542969,21.04974937438965,2021-02-04,19,
105.74186706542969,21.04974937438965,2021-02-05,19,0.053520556539255464
105.74186706542969,21.04974937438965,2021-02-06,19,
105.74186706542969,21.04974937438965,2021-02-07,19,0.05082679912443975
105.74186706542969,21.04974937438965,2021-02-08,19,
105.74186706542969,21.04974937438965,2021-02-09,19,
105.74186706542969,21.04974937438965,2021-02-10,19,0.058266445994331804
105.74186706542969,21.04974937438965,2021-02-11,19,0.0563369836768471
105.74186706542969,21.04974937438965,2021-02-12,19,
105.74186706542969,21.04974937438965,2021-02-13,19,0.050648453479299825
105.74186706542969,21.04974937438965,2021-02-14,19,
105.74186706542969,21.04974937438965,2021-02-15,19,
105.74186706542969,21.04974937438965,2021-02-16,19,
105.74186706542969,21.04974937438965,2021-02-17,19,
105.74186706542969,21.04974937438965,2021-02-18,19,0.06339147686953381
105.74186706542969,21.04974937438965,2021-02-19,19,
105.74186706542969,21.04974937438965,2021-02-20,19,0.06183283030981975
105.74186706542969,21.04974937438965,2021-02-21,19,
105.74186706542969,21.04974937438965,2021-02-22,19,
105.74186706542969,21.04974937438965,2021-02-23,19,
105.74186706542969,21.04974937438965,2021-02-24,19,
105.74186706542969,21.04974937438965,2021-02-25,19,
105.74186706542969,21.04974937438965,2021-02-26,19,0.05206880345936539
105.74186706542969,21.04974937438965,2021-02-27,19,
105.74186706542969,21.04974937438965,2021-02-28,19,
105.74186706542969,21.04974937438965,2021-03-01,19,
105.74186706542969,21.04974937438965,2021-03-02,19,
105.74186706542969,21.04974937438965,2021-03-03,19,
105.74186706542969,21.04974937438965,2021-03-04,19,
105.74186706542969,21.04974937438965,2021-03-05,19,
105.74186706542969,21.04974937438965,2021-03-06,19,0.06716032326216241
105.74186706542969,21.04974937438965,2021-03-07,19,
105.74186706542969,21.04974937438965,2021-03-08,19,0.0772779695734938
105.74186706542969,21.04974937438965,2021-03-09,19,
105.74186706542969,21.04974937438965,2021-03-10,19,0.058597929775669286
105.74186706542969,21.04974937438965,2021-03-11,19,
105.74186706542969,21.04974937438965,2021-03-12,19,
105.74186706542969,21.04974937438965,2021-03-13,19,
105.74186706542969,21.04974937438965,2021-03-14,19,
105.74186706542969,21.04974937438965,2021-03-15,19,
105.74186706542969,21.04974937438965,2021-03-16,19,
105.74186706542969,21.04974937438965,2021-03-17,19,0.0637582618255174
105.74186706542969,21.04974937438965,2021-03-18,19,
105.74186706542969,21.04974937438965,2021-03-19,19,
105.74186706542969,21.04974937438965,2021-03-20,19,
105.74186706542969,21.04974937438965,2021-03-21,19,
105.74186706542969,21.04974937438965,2021-03-22,19,
105.74186706542969,21.04974937438965,2021-03-23,19,
105.74186706542969,21.04974937438965,2021-03-24,19,
105.74186706542969,21.04974937438965,2021-03-25,19,
105.74186706542969,21.04974937438965,2021-03-26,19,
105.74186706542969,21.04974937438965,2021-03-27,19,
105.74186706542969,21.04974937438965,2021-03-28,19,0.0904481769935676
105.74186706542969,21.04974937438965,2021-03-29,19,0.07183551108432301
105.74186706542969,21.04974937438965,2021-03-30,19,
105.74186706542969,21.04974937438965,2021-03-31,19,0.1036980450152544
105.74186706542969,21.04974937438965,2021-04-01,19,
105.74186706542969,21.04974937438965,2021-04-02,19,0.09101064503185821
105.74186706542969,21.04974937438965,2021-04-03,19,
105.74186706542969,21.04974937438965,2021-04-04,19,
105.74186706542969,21.04974937438965,2021-04-05,19,
105.74186706542969,21.04974937438965,2021-04-06,19,0.046567838638984685
105.74186706542969,21.04974937438965,2021-04-07,19,
105.74186706542969,21.04974937438965,2021-04-08,19,0.054817665368275904
105.74186706542969,21.04974937438965,2021-04-09,19,
105.74186706542969,21.04974937438965,2021-04-10,19,
105.74186706542969,21.04974937438965,2021-04-11,19,
105.74186706542969,21.04974937438965,2021-04-12,19,
105.74186706542969,21.04974937438965,2021-04-13,19,
105.74186706542969,21.04974937438965,2021-04-14,19,0.0736756473779105
105.74186706542969,21.04974937438965,2021-04-15,19,
105.74186706542969,21.04974937438965,2021-04-16,19,
105.74186706542969,21.04974937438965,2021-04-17,19,
105.74186706542969,21.04974937438965,2021-04-18,19,
105.74186706542969,21.04974937438965,2021-04-19,19,0.055203684379846886
105.74186706542969,21.04974937438965,2021-04-20,19,0.05495628342028157
105.74186706542969,21.04974937438965,2021-04-21,19,0.05146984010930825
105.74186706542969,21.04974937438965,2021-04-22,19,0.05438635498281062
105.74186706542969,21.04974937438965,2021-04-23,19,0.06135520339007372
105.74186706542969,21.04974937438965,2021-04-24,19,0.06754644960159768
105.74186706542969,21.04974937438965,2021-04-25,19,
105.74186706542969,21.04974937438965,2021-04-26,19,
105.74186706542969,21.04974937438965,2021-04-27,19,
105.74186706542969,21.04974937438965,2021-04-28,19,
105.74186706542969,21.04974937438965,2021-04-29,19,
105.74186706542969,21.04974937438965,2021-04-30,19,0.05852410279337362
105.74186706542969,21.04974937438965,2021-05-01,19,
105.74186706542969,21.04974937438965,2021-05-02,19,0.048804376274309336
105.74186706542969,21.04974937438965,2021-05-03,19,0.044281791895593524
105.74186706542969,21.04974937438965,2021-05-04,19,0.047478872877662656
105.74186706542969,21.04974937438965,2021-05-05,19,
105.74186706542969,21.04974937438965,2021-05-06,19,
105.74186706542969,21.04974937438965,2021-05-07,19,
105.74186706542969,21.04974937438965,2021-05-08,19,
105.74186706542969,21.04974937438965,2021-05-09,19,0.0431654490530155
105.74186706542969,21.04974937438965,2021-05-10,19,0.037134129554004386
105.74186706542969,21.04974937438965,2021-05-11,19,0.048528324812612926
105.74186706542969,21.04974937438965,2021-05-12,19,
105.74186706542969,21.04974937438965,2021-05-13,19,0.04358575946194672
105.74186706542969,21.04974937438965,2021-05-14,19,0.037704605609149205
105.74186706542969,21.04974937438965,2021-05-15,19,0.03777573630210798
105.74186706542969,21.04974937438965,2021-05-16,19,0.04062534439226289
105.74186706542969,21.04974937438965,2021-05-17,19,0.04304484103346433
105.74186706542969,21.04974937438965,2021-05-18,19,0.04322317024246964
105.74186706542969,21.04974937438965,2021-05-19,19,0.0434282347559591
105.74186706542969,21.04974937438965,2021-05-20,19,0.04871092364188219
105.74186706542969,21.04974937438965,2021-05-21,19,
105.74186706542969,21.04974937438965,2021-05-22,19,0.04495015740391095
105.74186706542969,21.04974937438965,2021-05-23,19,0.04497294500466662
105.74186706542969,21.04974937438965,2021-05-24,19,
105.74186706542969,21.04974937438965,2021-05-25,19,
105.74186706542969,21.04974937438965,2021-05-26,19,0.036385342478723826
105.74186706542969,21.04974937438965,2021-05-27,19,
105.74186706542969,21.04974937438965,2021-05-28,19,0.03137330710885468
105.74186706542969,21.04974937438965,2021-05-29,19,0.03445904329416455
105.74186706542969,21.04974937438965,2021-05-30,19,0.03402777388689255
105.74186706542969,21.04974937438965,2021-05-31,19,0.03478023998412737
105.74186706542969,21.04974937438965,2021-06-01,19,
105.74186706542969,21.04974937438965,2021-06-02,19,
105.74186706542969,21.04974937438965,2021-06-03,19,0.040103517472712784
105.74186706542969,21.04974937438965,2021-06-04,19,
105.74186706542969,21.04974937438965,2021-06-05,19,0.04249458387490781
105.74186706542969,21.04974937438965,2021-06-06,19,
105.74186706542969,21.04974937438965,2021-06-07,19,
105.74186706542969,21.04974937438965,2021-06-08,19,0.039947096652379936
105.74186706542969,21.04974937438965,2021-06-09,19,
105.74186706542969,21.04974937438965,2021-06-10,19,
105.74186706542969,21.04974937438965,2021-06-11,19,0.04064508154985127
105.74186706542969,21.04974937438965,2021-06-12,19,0.03820123994537704
105.74186706542969,21.04974937438965,2021-06-13,19,0.02905347757039194
105.74186706542969,21.04974937438965,2021-06-14,19,0.029718527570343736
105.74186706542969,21.04974937438965,2021-06-15,19,
105.74186706542969,21.04974937438965,2021-06-16,19,0.03227490593640458
105.74186706542969,21.04974937438965,2021-06-17,19,0.03280655294654201
105.74186706542969,21.04974937438965,2021-06-18,19,0.033083070069525725
105.74186706542969,21.04974937438965,2021-06-19,19,0.03093840406106857
105.74186706542969,21.04974937438965,2021-06-20,19,0.026548953726867046
105.74186706542969,21.04974937438965,2021-06-21,19,
105.74186706542969,21.04974937438965,2021-06-22,19,
105.74186706542969,21.04974937438965,2021-06-23,19,
105.74186706542969,21.04974937438965,2021-06-24,19,
105.74186706542969,21.04974937438965,2021-06-25,19,
105.74186706542969,21.04974937438965,2021-06-26,19,
105.74186706542969,21.04974937438965,2021-06-27,19,
105.74186706542969,21.04974937438965,2021-06-28,19,
105.74186706542969,21.04974937438965,2021-06-29,19,
105.74186706542969,21.04974937438965,2021-06-30,19,0.03221900301701915
105.74186706542969,21.04974937438965,2021-07-01,19,
105.74186706542969,21.04974937438965,2021-07-02,19,0.030056284740543823
105.74186706542969,21.04974937438965,2021-07-03,19,
105.74186706542969,21.04974937438965,2021-07-04,19,0.0352315623980261
105.74186706542969,21.04974937438965,2021-07-05,19,
105.74186706542969,21.04974937438965,2021-07-06,19,0.022969845682364712
105.74186706542969,21.04974937438965,2021-07-07,19,
105.74186706542969,21.04974937438965,2021-07-08,19,
105.74186706542969,21.04974937438965,2021-07-09,19,0.025160683318953013
105.74186706542969,21.04974937438965,2021-07-10,19,
105.74186706542969,21.04974937438965,2021-07-11,19,0.03205192089078317
105.74186706542969,21.04974937438965,2021-07-12,19,0.027591835707404602
105.74186706542969,21.04974937438965,2021-07-13,19,0.032407221734781194
105.74186706542969,21.04974937438965,2021-07-14,19,0.03214348852631929
105.74186706542969,21.04974937438965,2021-07-15,19,0.029129294678546178
105.74186706542969,21.04974937438965,2021-07-16,19,0.030502649024105183
105.74186706542969,21.04974937438965,2021-07-17,19,0.032330837100719094
105.74186706542969,21.04974937438965,2021-07-18,19,
105.74186706542969,21.04974937438965,2021-07-19,19,0.03221737220880863
105.74186706542969,21.04974937438965,2021-07-20,19,
105.74186706542969,21.04974937438965,2021-07-21,19,0.03640586137768774
105.74186706542969,21.04974937438965,2021-07-22,19,
105.74186706542969,21.04974937438965,2021-07-23,19,
105.74186706542969,21.04974937438965,2021-07-24,19,0.03802177309986971
105.74186706542969,21.04974937438965,2021-07-25,19,0.04005523025986416
105.74186706542969,21.04974937438965,2021-07-26,19,0.039393994957177984
105.74186706542969,21.04974937438965,2021-07-27,19,0.03913676738735969
105.74186706542969,21.04974937438965,2021-07-28,19,0.035914059728356075
105.74186706542969,21.04974937438965,2021-07-29,19,0.04011119529601791
105.74186706542969,21.04974937438965,2021-07-30,19,0.04272890835997118
105.74186706542969,21.04974937438965,2021-07-31,19,0.0394298455157262
105.74186706542969,21.04974937438965,2021-08-01,19,
105.74186706542969,21.04974937438965,2021-08-02,19,0.039712816476791
105.74186706542969,21.04974937438965,2021-08-03,19,0.048021297901831454
105.74186706542969,21.04974937438965,2021-08-04,19,0.042623132467236736
105.74186706542969,21.04974937438965,2021-08-05,19,
105.74186706542969,21.04974937438965,2021-08-06,19,0.04323922097679589
105.74186706542969,21.04974937438965,2021-08-07,19,0.03699257351073636
