lon,lat,date,ID,NDVI
105.36730194091797,20.927000045776367,2004-01-01,5,0.01969141513109207
105.36730194091797,20.927000045776367,2004-01-02,5,0.024863960221409798
105.36730194091797,20.927000045776367,2004-01-03,5,0.13286130130290985
105.36730194091797,20.927000045776367,2004-01-04,5,0.07776635885238647
105.36730194091797,20.927000045776367,2004-01-05,5,0.051778730005025864
105.36730194091797,20.927000045776367,2004-01-06,5,0.08781302720308304
105.36730194091797,20.927000045776367,2004-01-07,5,0.5960549116134644
105.36730194091797,20.927000045776367,2004-01-08,5,
105.36730194091797,20.927000045776367,2004-01-09,5,0.012027392163872719
105.36730194091797,20.927000045776367,2004-01-10,5,0.05995362624526024
105.36730194091797,20.927000045776367,2004-01-11,5,0.18985755741596222
105.36730194091797,20.927000045776367,2004-01-12,5,0.012151115573942661
105.36730194091797,20.927000045776367,2004-01-13,5,0.007437383756041527
105.36730194091797,20.927000045776367,2004-01-14,5,0.004744008183479309
105.36730194091797,20.927000045776367,2004-01-15,5,0.09466865658760071
105.36730194091797,20.927000045776367,2004-01-16,5,0.47976475954055786
105.36730194091797,20.927000045776367,2004-01-17,5,0.008692024275660515
105.36730194091797,20.927000045776367,2004-01-18,5,0.025760499760508537
105.36730194091797,20.927000045776367,2004-01-19,5,0.006076072342693806
105.36730194091797,20.927000045776367,2004-01-20,5,0.011901648715138435
105.36730194091797,20.927000045776367,2004-01-21,5,0.014164844527840614
105.36730194091797,20.927000045776367,2004-01-22,5,0.006134159862995148
105.36730194091797,20.927000045776367,2004-01-23,5,0.006778625771403313
105.36730194091797,20.927000045776367,2004-01-24,5,
105.36730194091797,20.927000045776367,2004-01-25,5,0.5773115754127502
105.36730194091797,20.927000045776367,2004-01-26,5,0.020949721336364746
105.36730194091797,20.927000045776367,2004-01-27,5,0.008274983614683151
105.36730194091797,20.927000045776367,2004-01-28,5,5.560807403526269E-5
105.36730194091797,20.927000045776367,2004-01-29,5,0.042759500443935394
105.36730194091797,20.927000045776367,2004-01-30,5,0.009085545316338539
105.36730194091797,20.927000045776367,2004-01-31,5,0.04440629854798317
105.36730194091797,20.927000045776367,2004-02-01,5,0.05121351405978203
105.36730194091797,20.927000045776367,2004-02-02,5,0.05278969928622246
105.36730194091797,20.927000045776367,2004-02-03,5,0.020334554836153984
105.36730194091797,20.927000045776367,2004-02-04,5,0.0024704199749976397
105.36730194091797,20.927000045776367,2004-02-05,5,0.018121911212801933
105.36730194091797,20.927000045776367,2004-02-06,5,-0.0059397537261247635
105.36730194091797,20.927000045776367,2004-02-07,5,-0.004778771195560694
105.36730194091797,20.927000045776367,2004-02-08,5,0.010776410810649395
105.36730194091797,20.927000045776367,2004-02-09,5,
105.36730194091797,20.927000045776367,2004-02-10,5,0.5362816452980042
105.36730194091797,20.927000045776367,2004-02-11,5,0.046700943261384964
105.36730194091797,20.927000045776367,2004-02-12,5,0.013193360529839993
105.36730194091797,20.927000045776367,2004-02-13,5,0.12618973851203918
105.36730194091797,20.927000045776367,2004-02-14,5,0.5357263088226318
105.36730194091797,20.927000045776367,2004-02-15,5,0.41711491346359253
105.36730194091797,20.927000045776367,2004-02-16,5,0.10413223505020142
105.36730194091797,20.927000045776367,2004-02-17,5,0.06670881807804108
105.36730194091797,20.927000045776367,2004-02-18,5,0.04885344207286835
105.36730194091797,20.927000045776367,2004-02-19,5,
105.36730194091797,20.927000045776367,2004-02-20,5,0.04816417396068573
105.36730194091797,20.927000045776367,2004-02-21,5,0.0974155068397522
105.36730194091797,20.927000045776367,2004-02-22,5,0.022735539823770523
105.36730194091797,20.927000045776367,2004-02-23,5,0.026936590671539307
105.36730194091797,20.927000045776367,2004-02-24,5,0.14259982109069824
105.36730194091797,20.927000045776367,2004-02-25,5,
105.36730194091797,20.927000045776367,2004-02-26,5,0.03970107436180115
105.36730194091797,20.927000045776367,2004-02-27,5,-0.005909389350563288
105.36730194091797,20.927000045776367,2004-02-28,5,0.1353224217891693
105.36730194091797,20.927000045776367,2004-02-29,5,0.40665993094444275
105.36730194091797,20.927000045776367,2004-03-01,5,0.3303276300430298
105.36730194091797,20.927000045776367,2004-03-02,5,0.03472992405295372
105.36730194091797,20.927000045776367,2004-03-03,5,0.016334865242242813
105.36730194091797,20.927000045776367,2004-03-04,5,0.045299749821424484
105.36730194091797,20.927000045776367,2004-03-05,5,0.03350970149040222
105.36730194091797,20.927000045776367,2004-03-06,5,0.01588492840528488
105.36730194091797,20.927000045776367,2004-03-07,5,0.01878812536597252
105.36730194091797,20.927000045776367,2004-03-08,5,0.043512120842933655
105.36730194091797,20.927000045776367,2004-03-09,5,0.4833245277404785
105.36730194091797,20.927000045776367,2004-03-10,5,0.5016098022460938
105.36730194091797,20.927000045776367,2004-03-11,5,0.07312538474798203
105.36730194091797,20.927000045776367,2004-03-12,5,
105.36730194091797,20.927000045776367,2004-03-13,5,0.07130096107721329
105.36730194091797,20.927000045776367,2004-03-14,5,0.04278354346752167
105.36730194091797,20.927000045776367,2004-03-15,5,0.06748081743717194
105.36730194091797,20.927000045776367,2004-03-16,5,0.21412472426891327
105.36730194091797,20.927000045776367,2004-03-17,5,0.013370158150792122
105.36730194091797,20.927000045776367,2004-03-18,5,0.3478991687297821
105.36730194091797,20.927000045776367,2004-03-19,5,0.05635586380958557
105.36730194091797,20.927000045776367,2004-03-20,5,0.11078675091266632
105.36730194091797,20.927000045776367,2004-03-21,5,0.03694012761116028
105.36730194091797,20.927000045776367,2004-03-22,5,0.0713135153055191
105.36730194091797,20.927000045776367,2004-03-23,5,0.07354213297367096
105.36730194091797,20.927000045776367,2004-03-24,5,0.08439327776432037
105.36730194091797,20.927000045776367,2004-03-25,5,0.06420917063951492
105.36730194091797,20.927000045776367,2004-03-26,5,0.11167309433221817
105.36730194091797,20.927000045776367,2004-03-27,5,0.05669679492712021
105.36730194091797,20.927000045776367,2004-03-28,5,
105.36730194091797,20.927000045776367,2004-03-29,5,0.07491512596607208
105.36730194091797,20.927000045776367,2004-03-30,5,0.03438282385468483
105.36730194091797,20.927000045776367,2004-03-31,5,0.05658914893865585
105.36730194091797,20.927000045776367,2004-04-01,5,0.023506052792072296
105.36730194091797,20.927000045776367,2004-04-02,5,-0.015821589156985283
105.36730194091797,20.927000045776367,2004-04-03,5,0.03901471570134163
105.36730194091797,20.927000045776367,2004-04-04,5,0.05076923221349716
105.36730194091797,20.927000045776367,2004-04-05,5,0.03243521600961685
105.36730194091797,20.927000045776367,2004-04-06,5,0.10093168169260025
105.36730194091797,20.927000045776367,2004-04-07,5,0.19732823967933655
105.36730194091797,20.927000045776367,2004-04-08,5,-0.04349790886044502
105.36730194091797,20.927000045776367,2004-04-09,5,-0.005839995574206114
105.36730194091797,20.927000045776367,2004-04-10,5,0.18041002750396729
105.36730194091797,20.927000045776367,2004-04-11,5,0.003328182501718402
105.36730194091797,20.927000045776367,2004-04-12,5,0.045020464807748795
105.36730194091797,20.927000045776367,2004-04-13,5,
105.36730194091797,20.927000045776367,2004-04-14,5,0.06770428270101547
105.36730194091797,20.927000045776367,2004-04-15,5,0.04062811657786369
105.36730194091797,20.927000045776367,2004-04-16,5,0.008476083166897297
105.36730194091797,20.927000045776367,2004-04-17,5,0.30491015315055847
105.36730194091797,20.927000045776367,2004-04-18,5,0.009491643868386745
105.36730194091797,20.927000045776367,2004-04-19,5,0.07422186434268951
105.36730194091797,20.927000045776367,2004-04-20,5,0.0852198451757431
105.36730194091797,20.927000045776367,2004-04-21,5,0.03261352330446243
105.36730194091797,20.927000045776367,2004-04-22,5,0.07059594243764877
105.36730194091797,20.927000045776367,2004-04-23,5,0.5620477199554443
105.36730194091797,20.927000045776367,2004-04-24,5,0.08494418859481812
105.36730194091797,20.927000045776367,2004-04-25,5,0.12492585182189941
105.36730194091797,20.927000045776367,2004-04-26,5,0.30727532505989075
105.36730194091797,20.927000045776367,2004-04-27,5,0.060146793723106384
105.36730194091797,20.927000045776367,2004-04-28,5,0.5284059643745422
105.36730194091797,20.927000045776367,2004-04-29,5,
105.36730194091797,20.927000045776367,2004-04-30,5,0.045773252844810486
105.36730194091797,20.927000045776367,2004-05-01,5,0.09807540476322174
105.36730194091797,20.927000045776367,2004-05-02,5,0.528777003288269
105.36730194091797,20.927000045776367,2004-05-03,5,0.2376154512166977
105.36730194091797,20.927000045776367,2004-05-04,5,-0.01264689490199089
105.36730194091797,20.927000045776367,2004-05-05,5,0.011771844699978828
105.36730194091797,20.927000045776367,2004-05-06,5,0.07820261269807816
105.36730194091797,20.927000045776367,2004-05-07,5,-0.061217863112688065
105.36730194091797,20.927000045776367,2004-05-08,5,0.6788844466209412
105.36730194091797,20.927000045776367,2004-05-09,5,0.08919944614171982
105.36730194091797,20.927000045776367,2004-05-10,5,0.5732787847518921
105.36730194091797,20.927000045776367,2004-05-11,5,0.07646474987268448
105.36730194091797,20.927000045776367,2004-05-12,5,0.5774913430213928
105.36730194091797,20.927000045776367,2004-05-13,5,0.04405369609594345
105.36730194091797,20.927000045776367,2004-05-14,5,0.21071472764015198
105.36730194091797,20.927000045776367,2004-05-15,5,
105.36730194091797,20.927000045776367,2004-05-16,5,0.13421447575092316
105.36730194091797,20.927000045776367,2004-05-17,5,0.01250885147601366
105.36730194091797,20.927000045776367,2004-05-18,5,0.0922427624464035
105.36730194091797,20.927000045776367,2004-05-19,5,0.002751493128016591
105.36730194091797,20.927000045776367,2004-05-20,5,0.0328323096036911
105.36730194091797,20.927000045776367,2004-05-21,5,0.038953814655542374
105.36730194091797,20.927000045776367,2004-05-22,5,0.13740544021129608
105.36730194091797,20.927000045776367,2004-05-23,5,0.08717849850654602
105.36730194091797,20.927000045776367,2004-05-24,5,0.338529497385025
105.36730194091797,20.927000045776367,2004-05-25,5,0.2683337926864624
105.36730194091797,20.927000045776367,2004-05-26,5,0.12777072191238403
105.36730194091797,20.927000045776367,2004-05-27,5,0.13875284790992737
105.36730194091797,20.927000045776367,2004-05-28,5,0.6450070738792419
105.36730194091797,20.927000045776367,2004-05-29,5,0.3642914295196533
105.36730194091797,20.927000045776367,2004-05-30,5,0.4884921610355377
105.36730194091797,20.927000045776367,2004-05-31,5,
105.36730194091797,20.927000045776367,2004-06-01,5,0.06307479739189148
105.36730194091797,20.927000045776367,2004-06-02,5,0.5267941355705261
105.36730194091797,20.927000045776367,2004-06-03,5,0.5967430472373962
105.36730194091797,20.927000045776367,2004-06-04,5,0.06302113085985184
105.36730194091797,20.927000045776367,2004-06-05,5,0.23214024305343628
105.36730194091797,20.927000045776367,2004-06-06,5,0.06470587849617004
105.36730194091797,20.927000045776367,2004-06-07,5,0.04583825170993805
105.36730194091797,20.927000045776367,2004-06-08,5,0.13816280663013458
105.36730194091797,20.927000045776367,2004-06-09,5,0.5632116794586182
105.36730194091797,20.927000045776367,2004-06-10,5,0.4396456480026245
105.36730194091797,20.927000045776367,2004-06-11,5,0.049989454448223114
105.36730194091797,20.927000045776367,2004-06-12,5,-0.012936904095113277
105.36730194091797,20.927000045776367,2004-06-13,5,0.15314632654190063
105.36730194091797,20.927000045776367,2004-06-14,5,-0.021110335364937782
105.36730194091797,20.927000045776367,2004-06-15,5,0.04703792184591293
105.36730194091797,20.927000045776367,2004-06-16,5,
105.36730194091797,20.927000045776367,2004-06-17,5,0.2499999850988388
105.36730194091797,20.927000045776367,2004-06-18,5,0.409366637468338
